"""Plant"""STR:0PLANT|"""Material"""MAT:0MATERIAL|"""Calendar Day"""CALDAY:0CALDAY|"""Sal Qty"""SALEQTY:0CPBAINSABU|"""Sal Ret Val"""SALERET:0RTBAINSASV|"""Sal Ret with Tax"""GROSSVAL:0RTBAINSAST|"""Sal Cost Val"""COSTVAL:0CPBAINSAPV|"""Net Margin"""NETMARGIN:0RTBAINSASV
ST05|000000000001303026|20200213|211.000 |396.90 |396.90 |277.87 |119.03 
ST06|000000000001303026|20200213|180.000 |532.60 |532.60 |306.00 |226.60 
ST17|000000000001303026|20200213|214.000 |795.18 |795.18 |363.80 |431.38 
SM02|000000000001304248|20200213|1.212 |115.14 |115.14 |78.78 |36.36 
SM11|000000000001304248|20200213|0.722 |68.59 |68.59 |46.93 |21.66 
SM18|000000000001304248|20200213|0.330 |31.35 |31.35 |21.45 |9.90 
SM24|000000000001304248|20200213|0.968 |91.96 |91.96 |57.19 |34.77 
SM28|000000000001304248|20200213|0.550 |52.25 |52.25 |27.93 |24.32 
ST04|000000000001304248|20200213|1.272 |120.84 |120.84 |82.68 |38.16 
ST05|000000000001304248|20200213|0.124 |11.78 |11.78 |4.34 |7.44 
ST18|000000000001304330|20200213|1.245 |110.81 |110.81 |0.00 |110.81 
ST18|000000000001304336|20200213|0.830 |57.28 |57.28 |0.00 |57.28 
ST18|000000000001304342|20200213|0.935 |83.22 |83.22 |0.00 |83.22 
ST18|000000000001304344|20200213|0.285 |39.61 |39.61 |0.00 |39.61 
ST18|000000000001304346|20200213|1.370 |67.14 |67.14 |0.03 |67.11 
ST18|000000000001304356|20200213|22.060 |1522.16 |1522.16 |0.00 |1522.16 
T001|000000000001305080|20200213|3.000 |72.00 |72.00 |48.03 |23.97 
T024|000000000001305080|20200213|2.000 |48.00 |48.00 |32.00 |16.00 
SM06|000000000001305936|20200213|14.000 |476.00 |476.00 |413.00 |63.00 
SM36|000000000001306031|20200213|2.000 |32.00 |32.00 |13.74 |18.26 
FL01|000000000001306035|20200213|1.000 |64.60 |64.60 |45.93 |18.67 
FL04|000000000001306035|20200213|3.000 |193.80 |193.80 |140.40 |53.40 
SM02|000000000001306035|20200213|9.000 |457.00 |457.00 |405.00 |52.00 
SM11|000000000001306035|20200213|7.000 |343.00 |343.00 |315.00 |28.00 
SM12|000000000001306035|20200213|3.000 |147.00 |147.00 |131.31 |15.69 
SM15|000000000001306035|20200213|5.000 |224.50 |224.50 |196.00 |28.50 
SM18|000000000001306035|20200213|33.000 |1610.40 |1610.40 |1485.00 |125.40 
SM20|000000000001306035|20200213|6.000 |269.00 |269.00 |238.02 |30.98 
SM22|000000000001306035|20200213|9.000 |521.00 |521.00 |404.91 |116.09 
SM23|000000000001306035|20200213|6.000 |310.00 |310.00 |270.00 |40.00 
SM24|000000000001306035|20200213|12.000 |588.00 |588.00 |540.00 |48.00 
SM26|000000000001306035|20200213|5.000 |223.00 |223.00 |194.85 |28.15 
SM27|000000000001306035|20200213|2.000 |120.00 |120.00 |87.18 |32.82 
SM28|000000000001306035|20200213|15.000 |735.00 |735.00 |675.00 |60.00 
SM31|000000000001306035|20200213|5.000 |261.00 |261.00 |225.00 |36.00 
SM36|000000000001306035|20200213|7.000 |343.00 |343.00 |303.24 |39.76 
SM37|000000000001306035|20200213|9.000 |441.00 |441.00 |405.00 |36.00 
SM38|000000000001306035|20200213|4.000 |196.00 |196.00 |180.00 |16.00 
SM39|000000000001306035|20200213|1.000 |49.00 |49.00 |44.99 |4.01 
SM40|000000000001306035|20200213|3.000 |147.00 |147.00 |135.00 |12.00 
SM44|000000000001306035|20200213|7.000 |343.00 |343.00 |315.00 |28.00 
SM49|000000000001306035|20200213|10.000 |449.50 |449.50 |399.70 |49.80 
ST04|000000000001306035|20200213|29.000 |1594.80 |1594.80 |1305.00 |289.80 
ST10|000000000001306035|20200213|18.000 |882.00 |882.00 |810.00 |72.00 
ST14|000000000001306035|20200213|18.000 |898.00 |898.00 |810.00 |88.00 
ST16|000000000001306035|20200213|22.000 |1078.00 |1078.00 |990.00 |88.00 
ST18|000000000001306035|20200213|3.000 |135.00 |135.00 |124.20 |10.80 
FL01|000000000001306037|20200213|1.000 |63.00 |63.00 |40.27 |22.73 
FL02|000000000001306037|20200213|1.000 |62.70 |62.70 |38.99 |23.71 
FL03|000000000001306037|20200213|1.000 |63.10 |63.10 |44.09 |19.01 
FL06|000000000001306037|20200213|2.000 |137.20 |137.20 |114.54 |22.66 
SD23|000000000001306037|20200213|3.000 |240.00 |240.00 |165.00 |75.00 
SM02|000000000001306037|20200213|4.000 |241.89 |241.89 |168.83 |73.06 
SM06|000000000001306037|20200213|1.000 |95.00 |95.00 |56.01 |38.99 
SM09|000000000001306037|20200213|1.000 |95.00 |95.00 |55.00 |40.00 
SM11|000000000001306037|20200213|3.000 |198.00 |198.00 |127.02 |70.98 
SM15|000000000001306037|20200213|2.000 |200.00 |200.00 |115.86 |84.14 
SM16|000000000001306037|20200213|1.000 |95.00 |95.00 |55.14 |39.86 
SM25|000000000001306037|20200213|3.000 |209.41 |209.41 |165.01 |44.40 
SM26|000000000001306037|20200213|2.000 |200.00 |200.00 |106.00 |94.00 
SM28|000000000001306037|20200213|5.000 |330.00 |330.00 |210.75 |119.25 
SM32|000000000001306037|20200213|2.000 |200.00 |200.00 |117.80 |82.20 
SM40|000000000001306037|20200213|2.000 |132.00 |132.00 |84.68 |47.32 
SM44|000000000001306037|20200213|5.000 |330.00 |330.00 |213.40 |116.60 
SM46|000000000001306037|20200213|2.000 |190.00 |190.00 |114.98 |75.02 
SM49|000000000001306037|20200213|2.000 |200.00 |200.00 |111.08 |88.92 
ST04|000000000001306037|20200213|1.000 |44.05 |44.05 |42.36 |1.69 
ST05|000000000001306037|20200213|1.000 |44.17 |44.17 |42.47 |1.70 
T001|000000000001306037|20200213|14.000 |1120.00 |1120.00 |823.34 |296.66 
T012|000000000001306037|20200213|1.000 |70.00 |70.00 |48.00 |22.00 
T020|000000000001306037|20200213|6.000 |480.00 |480.00 |352.50 |127.50 
T024|000000000001306037|20200213|3.000 |240.00 |240.00 |157.05 |82.95 
SM28|000000000001306038|20200213|5.000 |170.00 |170.00 |113.85 |56.15 
SM27|000000000001306072|20200213|2.000 |170.00 |170.00 |160.00 |10.00 
T001|000000000001306072|20200213|5.000 |753.00 |753.00 |550.00 |203.00 
SM02|000000000001306074|20200213|1.000 |89.00 |89.00 |73.46 |15.54 
SM11|000000000001306074|20200213|3.000 |147.00 |147.00 |221.67 |74.67-
SM18|000000000001306074|20200213|5.000 |445.00 |445.00 |369.30 |75.70 
SM28|000000000001306074|20200213|4.000 |356.00 |356.00 |295.12 |60.88 
SM39|000000000001306074|20200213|1.000 |89.00 |89.00 |73.80 |15.20 
SM40|000000000001306074|20200213|1.000 |89.00 |89.00 |73.86 |15.14 
SM44|000000000001306074|20200213|3.000 |267.00 |267.00 |221.73 |45.27 
ST04|000000000001306074|20200213|6.000 |574.00 |574.00 |435.90 |138.10 
ST05|000000000001306074|20200213|1.000 |49.00 |49.00 |73.74 |24.74-
SM02|000000000001306362|20200213|1.000 |39.00 |39.00 |30.00 |9.00 
SM24|000000000001306362|20200213|1.000 |32.00 |32.00 |30.00 |2.00 
SM28|000000000001306362|20200213|3.000 |104.00 |104.00 |90.00 |14.00 
ST04|000000000001306362|20200213|1.000 |39.00 |39.00 |30.00 |9.00 
SD23|000000000001306407|20200213|1.000 |16.00 |16.00 |0.01 |15.99 
FL01|000000000001306414|20200213|17.000 |248.40 |248.40 |286.11 |37.71-
FL02|000000000001306414|20200213|3.000 |44.70 |44.70 |28.68 |16.02 
SM02|000000000001306414|20200213|12.000 |298.59 |298.59 |109.93 |188.66 
SM18|000000000001306414|20200213|43.000 |1277.00 |1277.00 |394.31 |882.69 
SM24|000000000001306414|20200213|6.000 |180.00 |180.00 |55.14 |124.86 
SM28|000000000001306414|20200213|3.000 |90.00 |90.00 |27.81 |62.19 
SM38|000000000001306414|20200213|3.000 |90.00 |90.00 |28.08 |61.92 
SM39|000000000001306414|20200213|3.000 |90.00 |90.00 |28.68 |61.32 
SM44|000000000001306414|20200213|2.000 |60.00 |60.00 |19.38 |40.62 
ST04|000000000001306414|20200213|18.000 |191.17 |191.17 |164.12 |27.05 
T001|000000000001306414|20200213|16.000 |410.00 |410.00 |208.00 |202.00 
FL01|000000000001306415|20200213|1.000 |31.90 |31.90 |24.54 |7.36 
FL04|000000000001306415|20200213|3.000 |96.50 |96.50 |70.29 |26.21 
SM02|000000000001306415|20200213|14.000 |492.00 |492.00 |309.40 |182.60 
SM18|000000000001306415|20200213|33.000 |1068.65 |1068.65 |726.01 |342.64 
SM28|000000000001306415|20200213|6.000 |212.00 |212.00 |132.00 |80.00 
SM38|000000000001306415|20200213|4.000 |144.00 |144.00 |88.20 |55.80 
SM44|000000000001306415|20200213|1.000 |36.00 |36.00 |22.81 |13.19 
ST04|000000000001306415|20200213|10.000 |346.88 |346.88 |220.00 |126.88 
FL01|000000000001306416|20200213|1.000 |12.90 |12.90 |16.81 |3.91-
FL03|000000000001306416|20200213|6.000 |77.40 |77.40 |55.50 |21.90 
SM02|000000000001306416|20200213|7.000 |87.36 |87.36 |63.00 |24.36 
SM18|000000000001306416|20200213|7.000 |103.00 |103.00 |63.00 |40.00 
SM24|000000000001306416|20200213|2.000 |26.00 |26.00 |17.76 |8.24 
SM28|000000000001306416|20200213|1.000 |13.00 |13.00 |8.71 |4.29 
SM38|000000000001306416|20200213|4.000 |52.00 |52.00 |35.48 |16.52 
SM39|000000000001306416|20200213|2.000 |26.00 |26.00 |19.72 |6.28 
ST04|000000000001306416|20200213|2.000 |22.34 |22.34 |17.96 |4.38 
ST05|000000000001306416|20200213|7.000 |64.77 |64.77 |62.26 |2.51 
T001|000000000001306416|20200213|3.000 |75.00 |75.00 |48.81 |26.19 
FL01|000000000001306417|20200213|1.000 |31.90 |31.90 |46.60 |14.70-
FL03|000000000001306417|20200213|2.000 |63.80 |63.80 |56.08 |7.72 
FL04|000000000001306417|20200213|4.000 |122.10 |122.10 |90.00 |32.10 
SM02|000000000001306417|20200213|5.000 |199.00 |199.00 |114.80 |84.20 
SM18|000000000001306417|20200213|21.000 |828.98 |828.98 |454.22 |374.76 
SM24|000000000001306417|20200213|1.000 |45.00 |45.00 |26.18 |18.82 
SM28|000000000001306417|20200213|2.000 |77.00 |77.00 |47.08 |29.92 
SM38|000000000001306417|20200213|3.000 |135.00 |135.00 |60.87 |74.13 
SM39|000000000001306417|20200213|2.000 |64.00 |64.00 |50.42 |13.58 
SM44|000000000001306417|20200213|2.000 |90.00 |90.00 |49.98 |40.02 
ST04|000000000001306417|20200213|6.000 |236.17 |236.17 |139.44 |96.73 
ST05|000000000001306417|20200213|2.000 |56.08 |56.08 |53.92 |2.16 
FL02|000000000001306419|20200213|3.000 |33.90 |33.90 |21.12 |12.78 
FL03|000000000001306419|20200213|1.000 |10.70 |10.70 |6.94 |3.76 
SM02|000000000001306419|20200213|6.000 |70.09 |70.09 |42.48 |27.61 
SM11|000000000001306419|20200213|1.000 |16.00 |16.00 |7.00 |9.00 
SM18|000000000001306419|20200213|2.000 |32.00 |32.00 |14.00 |18.00 
SM24|000000000001306419|20200213|2.000 |32.00 |32.00 |14.24 |17.76 
SM39|000000000001306419|20200213|1.000 |16.00 |16.00 |6.67 |9.33 
ST04|000000000001306419|20200213|1.000 |16.00 |16.00 |6.00 |10.00 
ST05|000000000001306419|20200213|1.000 |6.95 |6.95 |6.68 |0.27 
T001|000000000001306419|20200213|2.000 |34.00 |34.00 |22.02 |11.98 
FL03|000000000001306420|20200213|1.000 |12.50 |12.50 |7.71 |4.79 
SM02|000000000001306420|20200213|2.000 |32.00 |32.00 |14.64 |17.36 
SM18|000000000001306420|20200213|1.000 |16.00 |16.00 |7.12 |8.88 
SM24|000000000001306420|20200213|1.000 |16.00 |16.00 |7.23 |8.77 
SM38|000000000001306420|20200213|1.000 |16.00 |16.00 |7.40 |8.60 
SM40|000000000001306420|20200213|1.000 |16.00 |16.00 |7.11 |8.89 
ST05|000000000001306420|20200213|2.000 |24.11 |24.11 |15.60 |8.51 
FL04|000000000001306421|20200213|6.000 |58.20 |58.20 |37.80 |20.40 
SM02|000000000001306421|20200213|3.000 |66.00 |66.00 |18.09 |47.91 
SM18|000000000001306421|20200213|6.000 |37.82 |37.82 |36.37 |1.45 
SM28|000000000001306421|20200213|2.000 |44.00 |44.00 |12.00 |32.00 
SD23|000000000001306422|20200213|1.000 |15.00 |15.00 |8.00 |7.00 
T001|000000000001306422|20200213|4.000 |64.00 |64.00 |41.88 |22.12 
SM18|000000000001306424|20200213|1.000 |22.00 |22.00 |15.00 |7.00 
ST04|000000000001306424|20200213|3.000 |66.00 |66.00 |45.00 |21.00 
SM18|000000000001306425|20200213|2.000 |24.00 |24.00 |15.60 |8.40 
SM38|000000000001306425|20200213|1.000 |12.00 |12.00 |8.00 |4.00 
SM44|000000000001306425|20200213|2.000 |24.00 |24.00 |16.00 |8.00 
ST04|000000000001306425|20200213|2.000 |24.00 |24.00 |15.50 |8.50 
T001|000000000001306425|20200213|2.000 |10.00 |10.00 |6.92 |3.08 
SM18|000000000001306426|20200213|3.000 |66.00 |66.00 |42.00 |24.00 
SM28|000000000001306426|20200213|1.000 |22.00 |22.00 |14.00 |8.00 
SM18|000000000001306427|20200213|3.000 |87.00 |87.00 |60.00 |27.00 
ST04|000000000001306427|20200213|1.000 |29.00 |29.00 |20.00 |9.00 
T001|000000000001306427|20200213|16.000 |94.00 |94.00 |64.00 |30.00 
FL02|000000000001306428|20200213|1.000 |31.60 |31.60 |17.76 |13.84 
FL04|000000000001306428|20200213|1.000 |31.90 |31.90 |17.75 |14.15 
SM02|000000000001306428|20200213|7.000 |282.96 |282.96 |127.07 |155.89 
SM18|000000000001306428|20200213|18.000 |695.12 |695.12 |327.27 |367.85 
SM24|000000000001306428|20200213|1.000 |44.00 |44.00 |18.35 |25.65 
SM28|000000000001306428|20200213|2.000 |88.00 |88.00 |36.00 |52.00 
SM38|000000000001306428|20200213|2.000 |80.00 |80.00 |36.00 |44.00 
SM39|000000000001306428|20200213|1.000 |44.00 |44.00 |18.00 |26.00 
SM44|000000000001306428|20200213|3.000 |124.00 |124.00 |54.12 |69.88 
ST04|000000000001306428|20200213|1.000 |44.00 |44.00 |19.33 |24.67 
FL01|000000000001306429|20200213|2.000 |31.80 |31.80 |28.08 |3.72 
FL04|000000000001306429|20200213|1.000 |15.90 |15.90 |12.90 |3.00 
SM02|000000000001306429|20200213|4.000 |88.00 |88.00 |44.52 |43.48 
SM18|000000000001306429|20200213|12.000 |240.99 |240.99 |125.74 |115.25 
SM24|000000000001306429|20200213|3.000 |54.00 |54.00 |33.06 |20.94 
SM38|000000000001306429|20200213|1.000 |22.00 |22.00 |10.14 |11.86 
SM44|000000000001306429|20200213|1.000 |22.00 |22.00 |12.27 |9.73 
ST04|000000000001306429|20200213|2.000 |22.78 |22.78 |21.90 |0.88 
FL03|000000000001306430|20200213|1.000 |25.60 |25.60 |26.32 |0.72-
SM02|000000000001306430|20200213|10.000 |260.00 |260.00 |150.70 |109.30 
SM18|000000000001306430|20200213|9.000 |231.00 |231.00 |136.98 |94.02 
SM28|000000000001306430|20200213|1.000 |26.00 |26.00 |15.08 |10.92 
SM38|000000000001306430|20200213|3.000 |78.00 |78.00 |45.15 |32.85 
SM44|000000000001306430|20200213|4.000 |104.00 |104.00 |61.04 |42.96 
ST05|000000000001306430|20200213|1.000 |16.64 |16.64 |16.00 |0.64 
T001|000000000001306431|20200213|10.000 |220.00 |220.00 |119.70 |100.30 
FL04|000000000001306432|20200213|1.000 |34.90 |34.90 |24.96 |9.94 
SM02|000000000001306432|20200213|3.000 |105.00 |105.00 |72.00 |33.00 
SM18|000000000001306432|20200213|7.000 |234.96 |234.96 |168.00 |66.96 
SM24|000000000001306432|20200213|2.000 |70.00 |70.00 |48.00 |22.00 
SM28|000000000001306432|20200213|1.000 |35.00 |35.00 |24.00 |11.00 
SM38|000000000001306432|20200213|1.000 |35.00 |35.00 |24.00 |11.00 
ST04|000000000001306432|20200213|1.000 |35.00 |35.00 |24.00 |11.00 
T001|000000000001306432|20200213|3.000 |121.00 |121.00 |78.00 |43.00 
FL01|000000000001306436|20200213|2.000 |29.80 |29.80 |25.40 |4.40 
SD23|000000000001306436|20200213|2.000 |32.00 |32.00 |43.34 |11.34-
SM02|000000000001306436|20200213|2.000 |30.00 |30.00 |20.00 |10.00 
SM11|000000000001306436|20200213|3.000 |45.00 |45.00 |30.00 |15.00 
SM18|000000000001306436|20200213|6.000 |90.00 |90.00 |60.00 |30.00 
SM24|000000000001306436|20200213|1.000 |16.00 |16.00 |10.00 |6.00 
SM28|000000000001306436|20200213|1.000 |15.00 |15.00 |10.00 |5.00 
SM39|000000000001306436|20200213|1.000 |15.00 |15.00 |10.00 |5.00 
ST04|000000000001306436|20200213|4.000 |50.80 |50.80 |40.00 |10.80 
ST05|000000000001306436|20200213|3.000 |46.00 |46.00 |30.00 |16.00 
T023|000000000001306436|20200213|1.000 |50.00 |50.00 |30.00 |20.00 
FL02|000000000001306438|20200213|2.000 |34.60 |34.60 |21.42 |13.18 
FL03|000000000001306438|20200213|2.000 |30.60 |30.60 |18.36 |12.24 
FL04|000000000001306438|20200213|2.000 |34.60 |34.60 |19.70 |14.90 
SM02|000000000001306438|20200213|9.000 |223.78 |223.78 |89.91 |133.87 
SM11|000000000001306438|20200213|1.000 |29.00 |29.00 |10.09 |18.91 
SM18|000000000001306438|20200213|8.000 |183.80 |183.80 |80.00 |103.80 
SM24|000000000001306438|20200213|4.000 |105.00 |105.00 |39.84 |65.16 
SM28|000000000001306438|20200213|1.000 |29.00 |29.00 |9.72 |19.28 
SM38|000000000001306438|20200213|2.000 |58.00 |58.00 |20.00 |38.00 
SM44|000000000001306438|20200213|1.000 |18.00 |18.00 |10.00 |8.00 
ST04|000000000001306438|20200213|2.000 |58.00 |58.00 |17.74 |40.26 
ST05|000000000001306438|20200213|2.000 |18.36 |18.36 |17.66 |0.70 
T001|000000000001306438|20200213|13.000 |455.00 |455.00 |321.62 |133.38 
FL01|000000000001306441|20200213|13.000 |417.30 |417.30 |301.09 |116.21 
FL04|000000000001306441|20200213|1.000 |32.10 |32.10 |22.30 |9.80 
SM02|000000000001306441|20200213|3.000 |108.00 |108.00 |63.03 |44.97 
SM18|000000000001306441|20200213|7.000 |177.84 |177.84 |147.00 |30.84 
SM28|000000000001306441|20200213|4.000 |168.00 |168.00 |84.04 |83.96 
SM38|000000000001306441|20200213|1.000 |42.00 |42.00 |21.00 |21.00 
SM39|000000000001306441|20200213|2.000 |72.00 |72.00 |42.20 |29.80 
SM44|000000000001306441|20200213|1.000 |42.00 |42.00 |21.01 |20.99 
ST04|000000000001306441|20200213|15.000 |347.76 |347.76 |315.00 |32.76 
ST05|000000000001306441|20200213|2.000 |78.00 |78.00 |42.05 |35.95 
ST13|000000000001306441|20200213|5.000 |390.00 |390.00 |163.95 |226.05 
SM18|000000000001306453|20200213|3.000 |122.00 |122.00 |87.63 |34.37 
SM28|000000000001306453|20200213|1.000 |44.00 |44.00 |29.13 |14.87 
SM38|000000000001306453|20200213|1.000 |44.00 |44.00 |29.17 |14.83 
ST04|000000000001306453|20200213|3.000 |132.00 |132.00 |87.33 |44.67 
T001|000000000001306453|20200213|3.000 |143.00 |143.00 |107.94 |35.06 
T001|000000000001306456|20200213|14.000 |420.00 |420.00 |291.06 |128.94 
T001|000000000001306457|20200213|10.000 |170.00 |170.00 |120.70 |49.30 
T001|000000000001306463|20200213|2.000 |44.00 |44.00 |30.00 |14.00 
SM12|000000000001306580|20200213|1.134 |90.72 |90.72 |0.00 |90.72 
SM22|000000000001306580|20200213|1.510 |120.80 |120.80 |0.00 |120.80 
SM27|000000000001306580|20200213|0.158 |12.64 |12.64 |0.00 |12.64 
SM31|000000000001306580|20200213|1.071 |85.68 |85.68 |0.00 |85.68 
SM36|000000000001306580|20200213|2.572 |205.76 |205.76 |0.00 |205.76 
ST10|000000000001306580|20200213|0.186 |14.88 |14.88 |0.00 |14.88 
ST14|000000000001306580|20200213|0.738 |59.04 |59.04 |0.00 |59.04 
ST16|000000000001306580|20200213|0.874 |69.92 |69.92 |0.00 |69.92 
SM12|000000000001306581|20200213|3.006 |360.72 |360.72 |0.00 |360.72 
SM22|000000000001306581|20200213|3.892 |467.04 |467.04 |0.00 |467.04 
SM23|000000000001306581|20200213|1.152 |138.24 |138.24 |0.00 |138.24 
SM27|000000000001306581|20200213|0.268 |32.16 |32.16 |0.00 |32.16 
SM31|000000000001306581|20200213|3.952 |474.24 |474.24 |0.00 |474.24 
SM36|000000000001306581|20200213|6.866 |823.92 |823.92 |0.00 |823.92 
SM37|000000000001306581|20200213|0.168 |20.16 |20.16 |0.00 |20.16 
ST10|000000000001306581|20200213|2.734 |328.08 |328.08 |0.00 |328.08 
ST14|000000000001306581|20200213|3.956 |474.72 |474.72 |0.00 |474.72 
ST16|000000000001306581|20200213|4.198 |503.76 |503.76 |0.00 |503.76 
SM12|000000000001306582|20200213|1.804 |216.48 |216.48 |0.00 |216.48 
SM22|000000000001306582|20200213|4.152 |498.24 |498.24 |0.00 |498.24 
SM23|000000000001306582|20200213|0.734 |88.08 |88.08 |0.00 |88.08 
SM27|000000000001306582|20200213|0.398 |47.76 |47.76 |0.00 |47.76 
SM31|000000000001306582|20200213|5.070 |608.40 |608.40 |0.00 |608.40 
SM36|000000000001306582|20200213|7.142 |857.04 |857.04 |0.00 |857.04 
SM37|000000000001306582|20200213|0.248 |29.76 |29.76 |0.00 |29.76 
ST10|000000000001306582|20200213|3.762 |451.44 |451.44 |0.00 |451.44 
ST14|000000000001306582|20200213|2.842 |341.04 |341.04 |0.00 |341.04 
ST16|000000000001306582|20200213|4.166 |499.92 |499.92 |0.00 |499.92 
SM12|000000000001306584|20200213|8.190 |655.20 |655.20 |0.00 |655.20 
SM22|000000000001306584|20200213|13.150 |1052.00 |1052.00 |0.00 |1052.00 
SM23|000000000001306584|20200213|5.974 |477.92 |477.92 |0.00 |477.92 
SM27|000000000001306584|20200213|4.664 |373.12 |373.12 |0.00 |373.12 
SM31|000000000001306584|20200213|17.461 |1396.88 |1396.88 |0.00 |1396.88 
SM36|000000000001306584|20200213|21.208 |1696.64 |1696.64 |0.00 |1696.64 
SM37|000000000001306584|20200213|5.698 |455.84 |455.84 |0.00 |455.84 
ST10|000000000001306584|20200213|23.633 |1890.64 |1890.64 |0.00 |1890.64 
ST14|000000000001306584|20200213|15.738 |1259.04 |1259.04 |0.00 |1259.04 
ST16|000000000001306584|20200213|22.964 |1837.12 |1837.12 |0.00 |1837.12 
SM01|000000000001306667|20200213|1.000 |99.00 |99.00 |75.00 |24.00 
SM04|000000000001306667|20200213|4.000 |396.00 |396.00 |300.00 |96.00 
SM15|000000000001306667|20200213|11.000 |1089.00 |1089.00 |811.25 |277.75 
SM20|000000000001306667|20200213|3.000 |297.00 |297.00 |223.38 |73.62 
SM32|000000000001306667|20200213|2.000 |198.00 |198.00 |147.28 |50.72 
SM47|000000000001306667|20200213|2.000 |198.00 |198.00 |149.98 |48.02 
ST17|000000000001306667|20200213|1.000 |99.00 |99.00 |72.80 |26.20 
ST04|000000000001306840|20200213|4.000 |120.00 |120.00 |60.00 |60.00 
FL05|000000000001306841|20200213|1.000 |14.90 |14.90 |10.42 |4.48 
SM04|000000000001306841|20200213|1.000 |15.00 |15.00 |10.00 |5.00 
SM13|000000000001306841|20200213|1.000 |15.00 |15.00 |10.00 |5.00 
SM18|000000000001306841|20200213|10.000 |150.00 |150.00 |100.00 |50.00 
SM46|000000000001306841|20200213|1.000 |15.00 |15.00 |10.00 |5.00 
ST02|000000000001306841|20200213|3.000 |45.00 |45.00 |30.00 |15.00 
ST06|000000000001306841|20200213|2.000 |30.00 |30.00 |20.00 |10.00 
ST13|000000000001306841|20200213|5.000 |125.00 |125.00 |50.95 |74.05 
ST17|000000000001306841|20200213|1.000 |10.41 |10.41 |10.01 |0.40 
T001|000000000001306841|20200213|7.000 |210.00 |210.00 |140.00 |70.00 
FL04|000000000001306842|20200213|1.000 |28.90 |28.90 |20.80 |8.10 
SM02|000000000001306842|20200213|2.000 |58.00 |58.00 |40.00 |18.00 
SM18|000000000001306842|20200213|3.000 |78.80 |78.80 |60.00 |18.80 
SM28|000000000001306842|20200213|1.000 |29.00 |29.00 |20.56 |8.44 
ST05|000000000001306842|20200213|1.000 |29.00 |29.00 |20.00 |9.00 
T001|000000000001306842|20200213|1.000 |45.00 |45.00 |70.00 |25.00-
SM02|000000000001306843|20200213|4.000 |80.00 |80.00 |48.00 |32.00 
SM18|000000000001306843|20200213|3.000 |60.00 |60.00 |36.03 |23.97 
SM44|000000000001306843|20200213|1.000 |20.00 |20.00 |12.00 |8.00 
SM18|000000000001306844|20200213|1.000 |15.00 |15.00 |10.00 |5.00 
FL04|000000000001306846|20200213|6.000 |52.80 |52.80 |47.94 |4.86 
SM18|000000000001306846|20200213|6.000 |49.92 |49.92 |48.00 |1.92 
ST13|000000000001306846|20200213|2.000 |40.00 |40.00 |32.00 |8.00 
SD23|000000000001306849|20200213|2.000 |19.80 |19.80 |14.30 |5.50 
SM02|000000000001306849|20200213|5.000 |160.00 |160.00 |87.75 |72.25 
SM03|000000000001306849|20200213|7.000 |99.90 |99.90 |40.81 |59.09 
SM04|000000000001306849|20200213|1.000 |13.00 |13.00 |10.00 |3.00 
SM16|000000000001306849|20200213|1.000 |13.00 |13.00 |5.00 |8.00 
SM18|000000000001306849|20200213|2.000 |58.00 |58.00 |36.00 |22.00 
SM25|000000000001306849|20200213|1.000 |13.00 |13.00 |5.10 |7.90 
SM26|000000000001306849|20200213|1.000 |29.00 |29.00 |13.96 |15.04 
SM28|000000000001306849|20200213|2.000 |52.00 |52.00 |36.00 |16.00 
SM44|000000000001306849|20200213|2.000 |52.00 |52.00 |32.00 |20.00 
ST02|000000000001306849|20200213|3.000 |29.70 |29.70 |23.82 |5.88 
ST04|000000000001306849|20200213|3.000 |81.00 |81.00 |54.00 |27.00 
ST06|000000000001306849|20200213|1.000 |15.00 |15.00 |6.88 |8.12 
ST17|000000000001306849|20200213|2.000 |19.80 |19.80 |15.02 |4.78 
ST18|000000000001306849|20200213|5.000 |145.00 |145.00 |62.60 |82.40 
T024|000000000001306849|20200213|1.000 |70.00 |70.00 |40.00 |30.00 
SM18|000000000001306850|20200213|2.000 |98.00 |98.00 |50.00 |48.00 
ST04|000000000001306850|20200213|2.000 |78.00 |78.00 |50.00 |28.00 
FL18|000000000001306852|20200213|1.000 |108.50 |108.50 |78.00 |30.50 
SM02|000000000001306852|20200213|10.000 |990.00 |990.00 |750.00 |240.00 
SM11|000000000001306852|20200213|8.000 |792.00 |792.00 |600.00 |192.00 
SM12|000000000001306852|20200213|9.000 |765.00 |765.00 |675.00 |90.00 
SM22|000000000001306852|20200213|6.000 |534.00 |534.00 |450.00 |84.00 
SM24|000000000001306852|20200213|1.000 |99.00 |99.00 |75.00 |24.00 
SM27|000000000001306852|20200213|8.000 |712.00 |712.00 |600.00 |112.00 
SM28|000000000001306852|20200213|9.000 |891.00 |891.00 |675.00 |216.00 
SM31|000000000001306852|20200213|15.000 |1275.00 |1275.00 |1125.00 |150.00 
SM36|000000000001306852|20200213|10.000 |850.00 |850.00 |750.00 |100.00 
SM38|000000000001306852|20200213|6.000 |594.00 |594.00 |450.00 |144.00 
SM39|000000000001306852|20200213|1.000 |99.00 |99.00 |75.00 |24.00 
SM44|000000000001306852|20200213|4.000 |396.00 |396.00 |300.00 |96.00 
ST04|000000000001306852|20200213|10.000 |990.00 |990.00 |750.00 |240.00 
