"""Plant"""STR:0PLANT|"""Material"""MAT:0MATERIAL|"""Calendar Day"""CALDAY:0CALDAY|"""Sal Qty"""SALEQTY:0CPBAINSABU|"""Sal Ret Val"""SALERET:0RTBAINSASV|"""Sal Ret with Tax"""GROSSVAL:0RTBAINSAST|"""Sal Cost Val"""COSTVAL:0CPBAINSAPV|"""Net Margin"""NETMARGIN:0RTBAINSASV
SM38|000000000001306436|20200214|1.000 |15.00 |15.00 |10.00 |5.00 
SM40|000000000001306436|20200214|1.000 |15.00 |15.00 |11.05 |3.95 
SM44|000000000001306436|20200214|2.000 |30.00 |30.00 |20.00 |10.00 
ST04|000000000001306436|20200214|2.000 |25.40 |25.40 |20.00 |5.40 
ST05|000000000001306436|20200214|1.000 |15.00 |15.00 |10.00 |5.00 
ST13|000000000001306436|20200214|1.000 |50.00 |50.00 |23.79 |26.21 
SM32|000000000001306437|20200214|2.000 |38.00 |38.00 |0.02 |37.98 
FL02|000000000001306438|20200214|1.000 |17.30 |17.30 |10.47 |6.83 
SM02|000000000001306438|20200214|4.000 |97.38 |97.38 |39.92 |57.46 
SM18|000000000001306438|20200214|6.000 |174.00 |174.00 |60.00 |114.00 
SM28|000000000001306438|20200214|2.000 |58.00 |58.00 |19.44 |38.56 
SM38|000000000001306438|20200214|1.000 |29.00 |29.00 |10.00 |19.00 
SM44|000000000001306438|20200214|1.000 |29.00 |29.00 |10.00 |19.00 
T001|000000000001306438|20200214|7.000 |245.00 |245.00 |180.74 |64.26 
FL01|000000000001306441|20200214|7.000 |224.70 |224.70 |159.25 |65.45 
FL04|000000000001306441|20200214|2.000 |64.20 |64.20 |44.40 |19.80 
SM02|000000000001306441|20200214|3.000 |108.00 |108.00 |63.03 |44.97 
SM11|000000000001306441|20200214|1.000 |36.00 |36.00 |21.00 |15.00 
SM18|000000000001306441|20200214|10.000 |251.68 |251.68 |210.00 |41.68 
SM24|000000000001306441|20200214|2.000 |84.00 |84.00 |42.00 |42.00 
SM28|000000000001306441|20200214|2.000 |84.00 |84.00 |42.00 |42.00 
SM44|000000000001306441|20200214|1.000 |36.00 |36.00 |21.01 |14.99 
ST04|000000000001306441|20200214|7.000 |152.88 |152.88 |147.00 |5.88 
ST05|000000000001306441|20200214|2.000 |72.00 |72.00 |42.02 |29.98 
ST13|000000000001306441|20200214|4.000 |312.00 |312.00 |131.16 |180.84 
SD23|000000000001306453|20200214|1.000 |29.00 |29.00 |15.00 |14.00 
SM02|000000000001306453|20200214|1.000 |44.00 |44.00 |29.10 |14.90 
SM18|000000000001306453|20200214|2.000 |88.00 |88.00 |58.28 |29.72 
ST04|000000000001306453|20200214|2.000 |88.00 |88.00 |58.12 |29.88 
T001|000000000001306453|20200214|2.000 |98.00 |98.00 |71.96 |26.04 
T001|000000000001306456|20200214|6.000 |180.00 |180.00 |124.02 |55.98 
T001|000000000001306457|20200214|5.000 |85.00 |85.00 |61.65 |23.35 
SM02|000000000001306462|20200214|1.000 |49.00 |49.00 |70.00 |21.00-
SM11|000000000001306462|20200214|2.000 |98.00 |98.00 |140.00 |42.00-
SM18|000000000001306462|20200214|1.000 |49.00 |49.00 |70.00 |21.00-
T001|000000000001306463|20200214|1.000 |22.00 |22.00 |15.00 |7.00 
SM12|000000000001306580|20200214|0.336 |26.88 |26.88 |0.00 |26.88 
SM22|000000000001306580|20200214|1.788 |143.04 |143.04 |0.00 |143.04 
SM23|000000000001306580|20200214|0.528 |42.24 |42.24 |0.00 |42.24 
SM27|000000000001306580|20200214|0.204 |16.32 |16.32 |0.00 |16.32 
SM31|000000000001306580|20200214|1.899 |151.92 |151.92 |0.00 |151.92 
SM36|000000000001306580|20200214|0.966 |77.28 |77.28 |0.00 |77.28 
ST10|000000000001306580|20200214|1.929 |154.32 |154.32 |0.00 |154.32 
ST14|000000000001306580|20200214|1.412 |112.96 |112.96 |0.00 |112.96 
ST16|000000000001306580|20200214|0.908 |72.64 |72.64 |0.00 |72.64 
SM12|000000000001306581|20200214|1.116 |133.92 |133.92 |0.00 |133.92 
SM22|000000000001306581|20200214|5.544 |665.28 |665.28 |0.00 |665.28 
SM23|000000000001306581|20200214|2.742 |329.04 |329.04 |0.00 |329.04 
SM27|000000000001306581|20200214|0.600 |72.00 |72.00 |0.00 |72.00 
SM31|000000000001306581|20200214|6.778 |813.36 |813.36 |0.00 |813.36 
SM36|000000000001306581|20200214|4.640 |556.80 |556.80 |0.00 |556.80 
SM37|000000000001306581|20200214|0.198 |23.76 |23.76 |0.00 |23.76 
ST10|000000000001306581|20200214|7.358 |882.96 |882.96 |0.00 |882.96 
ST14|000000000001306581|20200214|6.910 |829.20 |829.20 |0.00 |829.20 
ST16|000000000001306581|20200214|7.536 |904.32 |904.32 |0.00 |904.32 
SM12|000000000001306582|20200214|1.356 |162.72 |162.72 |0.00 |162.72 
SM22|000000000001306582|20200214|3.468 |416.16 |416.16 |0.00 |416.16 
SM23|000000000001306582|20200214|2.814 |337.68 |337.68 |0.00 |337.68 
SM27|000000000001306582|20200214|0.414 |49.68 |49.68 |0.00 |49.68 
SM31|000000000001306582|20200214|8.351 |1002.12 |1002.12 |0.00 |1002.12 
SM36|000000000001306582|20200214|4.558 |546.96 |546.96 |0.00 |546.96 
ST10|000000000001306582|20200214|8.421 |1010.52 |1010.52 |0.00 |1010.52 
ST14|000000000001306582|20200214|5.190 |622.80 |622.80 |0.00 |622.80 
ST16|000000000001306582|20200214|9.286 |1114.32 |1114.32 |0.00 |1114.32 
SM12|000000000001306584|20200214|4.880 |390.40 |390.40 |0.00 |390.40 
SM22|000000000001306584|20200214|23.418 |1873.44 |1873.44 |0.00 |1873.44 
SM23|000000000001306584|20200214|7.294 |583.52 |583.52 |0.00 |583.52 
SM27|000000000001306584|20200214|2.476 |198.08 |198.08 |0.00 |198.08 
SM31|000000000001306584|20200214|21.772 |1741.76 |1741.76 |0.00 |1741.76 
SM36|000000000001306584|20200214|13.018 |1041.44 |1041.44 |0.00 |1041.44 
SM37|000000000001306584|20200214|1.492 |119.36 |119.36 |0.00 |119.36 
ST10|000000000001306584|20200214|25.131 |2010.48 |2010.48 |0.00 |2010.48 
ST14|000000000001306584|20200214|17.042 |1363.36 |1363.36 |0.00 |1363.36 
ST16|000000000001306584|20200214|26.270 |2101.60 |2101.60 |0.00 |2101.60 
SM01|000000000001306667|20200214|2.000 |198.00 |198.00 |150.00 |48.00 
SM04|000000000001306667|20200214|2.000 |198.00 |198.00 |150.00 |48.00 
SM13|000000000001306667|20200214|6.000 |548.50 |548.50 |450.00 |98.50 
SM15|000000000001306667|20200214|6.000 |574.00 |574.00 |442.50 |131.50 
SM20|000000000001306667|20200214|2.000 |188.00 |188.00 |148.92 |39.08 
SM32|000000000001306667|20200214|1.000 |99.00 |99.00 |73.64 |25.36 
SM47|000000000001306667|20200214|5.000 |485.90 |485.90 |375.00 |110.90 
ST17|000000000001306667|20200214|2.000 |188.90 |188.90 |145.62 |43.28 
SM02|000000000001306840|20200214|1.000 |30.00 |30.00 |15.00 |15.00 
SM18|000000000001306840|20200214|7.000 |154.00 |154.00 |105.00 |49.00 
ST04|000000000001306840|20200214|1.000 |30.00 |30.00 |15.00 |15.00 
FL05|000000000001306841|20200214|1.000 |14.90 |14.90 |10.42 |4.48 
SM01|000000000001306841|20200214|2.000 |30.00 |30.00 |20.00 |10.00 
SM02|000000000001306841|20200214|3.000 |45.00 |45.00 |30.00 |15.00 
SM18|000000000001306841|20200214|6.000 |90.00 |90.00 |60.00 |30.00 
ST02|000000000001306841|20200214|7.000 |105.00 |105.00 |70.00 |35.00 
ST17|000000000001306841|20200214|5.000 |70.40 |70.40 |50.00 |20.40 
T001|000000000001306841|20200214|6.000 |180.00 |180.00 |120.00 |60.00 
SM11|000000000001306842|20200214|1.000 |29.00 |29.00 |20.00 |9.00 
SM24|000000000001306842|20200214|1.000 |29.00 |29.00 |20.00 |9.00 
SM28|000000000001306842|20200214|1.000 |29.00 |29.00 |20.56 |8.44 
SM44|000000000001306842|20200214|1.000 |29.00 |29.00 |20.00 |9.00 
ST04|000000000001306842|20200214|3.000 |87.00 |87.00 |60.00 |27.00 
T001|000000000001306842|20200214|3.000 |135.00 |135.00 |210.00 |75.00-
FL02|000000000001306843|20200214|1.000 |19.90 |19.90 |12.48 |7.42 
SM02|000000000001306843|20200214|2.000 |32.48 |32.48 |24.00 |8.48 
SM18|000000000001306843|20200214|2.000 |40.00 |40.00 |24.00 |16.00 
SM28|000000000001306843|20200214|1.000 |20.00 |20.00 |12.00 |8.00 
ST04|000000000001306843|20200214|1.000 |20.00 |20.00 |12.00 |8.00 
FL04|000000000001306846|20200214|1.000 |8.80 |8.80 |8.01 |0.79 
SM18|000000000001306846|20200214|1.000 |8.32 |8.32 |8.00 |0.32 
ST13|000000000001306848|20200214|6.000 |300.00 |300.00 |148.38 |151.62 
T023|000000000001306848|20200214|1.000 |50.00 |50.00 |22.12 |27.88 
FL05|000000000001306849|20200214|1.000 |9.80 |9.80 |6.22 |3.58 
FL10|000000000001306849|20200214|1.000 |9.80 |9.80 |6.50 |3.30 
FL12|000000000001306849|20200214|1.000 |9.80 |9.80 |7.35 |2.45 
SM02|000000000001306849|20200214|3.000 |84.00 |84.00 |52.92 |31.08 
SM08|000000000001306849|20200214|2.000 |50.00 |50.00 |18.00 |32.00 
SM13|000000000001306849|20200214|1.000 |25.00 |25.00 |10.00 |15.00 
SM18|000000000001306849|20200214|2.000 |55.00 |55.00 |36.00 |19.00 
SM26|000000000001306849|20200214|3.000 |87.00 |87.00 |46.41 |40.59 
SM39|000000000001306849|20200214|1.000 |29.00 |29.00 |15.34 |13.66 
ST02|000000000001306849|20200214|8.000 |98.94 |98.94 |71.04 |27.90 
ST04|000000000001306849|20200214|2.000 |52.00 |52.00 |36.00 |16.00 
ST06|000000000001306849|20200214|1.000 |7.14 |7.14 |6.87 |0.27 
ST17|000000000001306849|20200214|1.000 |9.25 |9.25 |8.89 |0.36 
ST18|000000000001306849|20200214|3.000 |87.00 |87.00 |37.56 |49.44 
T001|000000000001306849|20200214|2.000 |140.00 |140.00 |80.00 |60.00 
ST04|000000000001306850|20200214|2.000 |78.00 |78.00 |50.00 |28.00 
FL01|000000000001306852|20200214|1.000 |98.50 |98.50 |78.00 |20.50 
FL02|000000000001306852|20200214|1.000 |98.50 |98.50 |78.00 |20.50 
SM02|000000000001306852|20200214|3.000 |276.00 |276.00 |225.00 |51.00 
SM12|000000000001306852|20200214|7.000 |594.00 |594.00 |525.00 |69.00 
SM18|000000000001306852|20200214|3.000 |297.00 |297.00 |225.00 |72.00 
SM23|000000000001306852|20200214|8.000 |728.00 |728.00 |600.00 |128.00 
SM24|000000000001306852|20200214|9.000 |891.00 |891.00 |675.00 |216.00 
SM27|000000000001306852|20200214|5.000 |445.00 |445.00 |375.00 |70.00 
SM28|000000000001306852|20200214|8.000 |792.00 |792.00 |600.00 |192.00 
SM31|000000000001306852|20200214|7.000 |595.00 |595.00 |525.00 |70.00 
SM36|000000000001306852|20200214|12.000 |1020.00 |1020.00 |900.00 |120.00 
SM38|000000000001306852|20200214|3.000 |297.00 |297.00 |225.00 |72.00 
SM40|000000000001306852|20200214|5.000 |495.00 |495.00 |375.00 |120.00 
SM44|000000000001306852|20200214|1.000 |99.00 |99.00 |75.00 |24.00 
ST04|000000000001306852|20200214|5.000 |474.00 |474.00 |375.00 |99.00 
ST05|000000000001306852|20200214|5.000 |495.00 |495.00 |375.00 |120.00 
ST10|000000000001306852|20200214|8.000 |680.00 |680.00 |600.00 |80.00 
ST14|000000000001306852|20200214|10.000 |898.00 |898.00 |750.00 |148.00 
ST16|000000000001306852|20200214|24.000 |2040.00 |2040.00 |1800.00 |240.00 
T001|000000000001306853|20200214|1.000 |29.00 |29.00 |20.00 |9.00 
SM01|000000000001306854|20200214|1.000 |15.00 |15.00 |10.00 |5.00 
SM18|000000000001306854|20200214|1.000 |44.00 |44.00 |40.00 |4.00 
ST17|000000000001306854|20200214|2.000 |30.00 |30.00 |20.00 |10.00 
T001|000000000001306854|20200214|2.000 |80.00 |80.00 |60.00 |20.00 
ST13|000000000001306855|20200214|3.000 |87.00 |87.00 |60.00 |27.00 
SM18|000000000001306857|20200214|2.000 |30.00 |30.00 |20.00 |10.00 
SM02|000000000001306861|20200214|2.000 |30.00 |30.00 |20.00 |10.00 
SM18|000000000001306861|20200214|3.000 |45.00 |45.00 |30.00 |15.00 
T001|000000000001306861|20200214|1.000 |29.00 |29.00 |20.00 |9.00 
SM18|000000000001306862|20200214|1.000 |53.00 |53.00 |34.00 |19.00 
SM44|000000000001306862|20200214|1.000 |49.00 |49.00 |34.00 |15.00 
T001|000000000001307021|20200214|2.000 |50.00 |50.00 |30.00 |20.00 
FL01|000000000001307023|20200214|1.000 |25.90 |25.90 |15.60 |10.30 
SM02|000000000001307023|20200214|2.000 |52.00 |52.00 |35.92 |16.08 
SM28|000000000001307023|20200214|3.000 |87.00 |87.00 |51.33 |35.67 
ST04|000000000001307023|20200214|3.000 |76.72 |76.72 |54.00 |22.72 
ST13|000000000001307023|20200214|2.000 |98.00 |98.00 |57.50 |40.50 
T001|000000000001307023|20200214|1.000 |89.00 |89.00 |35.00 |54.00 
SM18|000000000001307024|20200214|1.000 |25.00 |25.00 |10.35 |14.65 
SM02|000000000001307025|20200214|1.000 |15.00 |15.00 |10.00 |5.00 
SM02|000000000001307027|20200214|3.000 |108.00 |108.00 |64.80 |43.20 
SM24|000000000001307027|20200214|1.000 |36.00 |36.00 |28.75 |7.25 
ST04|000000000001307027|20200214|3.000 |108.00 |108.00 |80.46 |27.54 
FL01|000000000001307030|20200214|12.000 |192.00 |192.00 |122.16 |69.84 
FL04|000000000001307030|20200214|4.000 |64.00 |64.00 |41.52 |22.48 
FL05|000000000001307030|20200214|2.000 |57.80 |57.80 |41.60 |16.20 
SM01|000000000001307030|20200214|1.000 |29.00 |29.00 |20.00 |9.00 
SM02|000000000001307030|20200214|8.000 |135.00 |135.00 |80.00 |55.00 
SM03|000000000001307030|20200214|4.000 |116.00 |116.00 |80.00 |36.00 
SM11|000000000001307030|20200214|6.000 |108.00 |108.00 |59.82 |48.18 
SM13|000000000001307030|20200214|1.000 |29.00 |29.00 |20.00 |9.00 
SM16|000000000001307030|20200214|3.000 |87.00 |87.00 |60.00 |27.00 
SM18|000000000001307030|20200214|12.000 |179.60 |179.60 |120.00 |59.60 
SM24|000000000001307030|20200214|2.000 |36.00 |36.00 |19.94 |16.06 
SM25|000000000001307030|20200214|2.000 |58.00 |58.00 |40.00 |18.00 
SM28|000000000001307030|20200214|3.000 |54.00 |54.00 |30.00 |24.00 
SM38|000000000001307030|20200214|6.000 |105.00 |105.00 |60.00 |45.00 
SM39|000000000001307030|20200214|2.000 |36.00 |36.00 |19.96 |16.04 
SM44|000000000001307030|20200214|2.000 |36.00 |36.00 |20.00 |16.00 
SM46|000000000001307030|20200214|3.000 |87.00 |87.00 |60.00 |27.00 
ST02|000000000001307030|20200214|26.000 |754.00 |754.00 |520.00 |234.00 
ST04|000000000001307030|20200214|19.000 |250.80 |250.80 |190.00 |60.80 
ST05|000000000001307030|20200214|4.000 |69.00 |69.00 |40.00 |29.00 
ST06|000000000001307030|20200214|3.000 |87.00 |87.00 |60.00 |27.00 
ST13|000000000001307030|20200214|12.000 |360.00 |360.00 |169.92 |190.08 
ST17|000000000001307030|20200214|4.000 |99.60 |99.60 |80.00 |19.60 
T001|000000000001307030|20200214|5.000 |145.00 |145.00 |75.00 |70.00 
SM18|000000000001307031|20200214|1.000 |29.00 |29.00 |25.00 |4.00 
ST04|000000000001307031|20200214|2.000 |72.00 |72.00 |50.00 |22.00 
SM01|000000000001307032|20200214|2.000 |58.00 |58.00 |40.00 |18.00 
SM09|000000000001307032|20200214|3.000 |87.00 |87.00 |60.00 |27.00 
SM13|000000000001307032|20200214|2.000 |58.00 |58.00 |40.00 |18.00 
SM25|000000000001307032|20200214|1.000 |29.00 |29.00 |20.00 |9.00 
SM46|000000000001307032|20200214|2.000 |58.00 |58.00 |40.00 |18.00 
ST13|000000000001307032|20200214|1.000 |40.00 |40.00 |25.00 |15.00 
ST17|000000000001307032|20200214|1.000 |29.00 |29.00 |20.00 |9.00 
T001|000000000001307032|20200214|3.000 |120.00 |120.00 |75.00 |45.00 
SM18|000000000001307033|20200214|2.000 |44.00 |44.00 |24.00 |20.00 
SM18|000000000001307034|20200214|5.000 |180.00 |180.00 |60.35 |119.65 
SM28|000000000001307034|20200214|1.000 |36.00 |36.00 |12.00 |24.00 
ST13|000000000001307034|20200214|1.000 |59.00 |59.00 |26.82 |32.18 
SM02|000000000001307035|20200214|3.000 |86.00 |86.00 |54.90 |31.10 
SM18|000000000001307035|20200214|1.000 |25.00 |25.00 |18.17 |6.83 
SM39|000000000001307035|20200214|1.000 |25.00 |25.00 |19.50 |5.50 
ST13|000000000001310983|20200214|3.000 |58.00 |58.00 |0.03 |57.97 
ST13|000000000001310984|20200214|2.000 |40.00 |40.00 |0.02 |39.98 
ST13|000000000001310986|20200214|3.000 |48.00 |48.00 |0.03 |47.97 
ST13|000000000001311005|20200214|2.000 |32.00 |32.00 |0.02 |31.98 
ST13|000000000001311006|20200214|1.000 |10.00 |10.00 |0.01 |9.99 
ST13|000000000001311015|20200214|1.000 |23.00 |23.00 |0.01 |22.99 
ST13|000000000001311016|20200214|2.000 |40.00 |40.00 |0.02 |39.98 
ST13|000000000001311017|20200214|1.000 |35.00 |35.00 |0.01 |34.99 
ST13|000000000001311020|20200214|1.000 |29.00 |29.00 |0.01 |28.99 
ST13|000000000001311021|20200214|1.000 |48.00 |48.00 |0.01 |47.99 
ST13|000000000001311023|20200214|2.000 |85.00 |85.00 |0.02 |84.98 
ST13|000000000001311025|20200214|2.000 |68.00 |68.00 |0.02 |67.98 
ST13|000000000001311031|20200214|1.000 |54.00 |54.00 |0.01 |53.99 
SM09|000000000001314620|20200214|1.000 |59.00 |59.00 |30.00 |29.00 
FL19|000000000001314642|20200214|2.000 |316.40 |316.40 |223.68 |92.72 
SM23|000000000001314642|20200214|2.000 |318.00 |318.00 |214.60 |103.40 
SM27|000000000001314642|20200214|1.000 |139.00 |139.00 |105.00 |34.00 
SM31|000000000001314642|20200214|2.000 |258.00 |258.00 |210.60 |47.40 
SM36|000000000001314642|20200214|4.000 |576.00 |576.00 |423.56 |152.44 
SM37|000000000001314642|20200214|1.000 |159.00 |159.00 |108.00 |51.00 
ST10|000000000001314642|20200214|12.000 |1274.62 |1274.62 |1295.98 |21.36-
T001|000000000001315046|20200214|4.000 |136.00 |136.00 |84.00 |52.00 
SM18|000000000001316285|20200214|2.000 |151.78 |170.00 |100.00 |51.78 
SM18|000000000001316295|20200214|1.000 |29.00 |29.00 |17.60 |11.40 
SM49|000000000001316295|20200214|1.000 |100.00 |100.00 |0.01 |99.99 
SM18|000000000001316451|20200214|2.000 |36.00 |36.00 |24.00 |12.00 
T001|000000000001316451|20200214|5.000 |28.00 |28.00 |15.00 |13.00 
SM15|000000000001318602|20200214|0.934 |232.57 |232.57 |93.40 |139.17 
SM01|000000000001321513|20200214|2.000 |6.00 |6.00 |4.00 |2.00 
SM13|000000000001321513|20200214|4.000 |12.00 |12.00 |8.00 |4.00 
SM17|000000000001321513|20200214|6.000 |18.00 |18.00 |12.00 |6.00 
SM44|000000000001325251|20200214|1.000 |269.00 |269.00 |1.00 |268.00 
ST16|000000000001325322|20200214|2.000 |90.00 |90.00 |66.76 |23.24 
FL01|000000000001325500|20200214|3.000 |89.70 |89.70 |28.98 |60.72 
FL10|000000000001325500|20200214|2.000 |59.80 |59.80 |16.08 |43.72 
SD23|000000000001325500|20200214|4.000 |60.00 |60.00 |30.96 |29.04 
SM01|000000000001325500|20200214|27.000 |405.00 |405.00 |208.71 |196.29 
SM02|000000000001325500|20200214|3.000 |42.00 |42.00 |24.00 |18.00 
SM03|000000000001325500|20200214|82.000 |1066.00 |1066.00 |633.86 |432.14 
SM04|000000000001325500|20200214|45.000 |585.00 |585.00 |348.30 |236.70 
SM06|000000000001325500|20200214|57.000 |855.00 |855.00 |440.61 |414.39 
SM08|000000000001325500|20200214|77.000 |1078.00 |1078.00 |595.21 |482.79 
SM09|000000000001325500|20200214|45.000 |630.00 |630.00 |348.30 |281.70 
SM13|000000000001325500|20200214|90.000 |1350.00 |1350.00 |696.60 |653.40 
SM14|000000000001325500|20200214|31.000 |465.00 |465.00 |239.63 |225.37 
SM15|000000000001325500|20200214|7.000 |119.00 |119.00 |57.33 |61.67 
SM16|000000000001325500|20200214|129.000 |1548.00 |1548.00 |997.17 |550.83 
SM17|000000000001325500|20200214|60.000 |773.00 |773.00 |463.80 |309.20 
SM20|000000000001325500|20200214|47.000 |799.00 |799.00 |386.34 |412.66 
SM22|000000000001325500|20200214|4.000 |76.00 |76.00 |56.00 |20.00 
SM25|000000000001325500|20200214|144.000 |1872.00 |1872.00 |1113.12 |758.88 
SM26|000000000001325500|20200214|20.000 |340.00 |340.00 |162.60 |177.40 
SM32|000000000001325500|20200214|8.000 |136.00 |136.00 |68.64 |67.36 
SM34|000000000001325500|20200214|3.000 |42.00 |42.00 |23.19 |18.81 
SM35|000000000001325500|20200214|33.000 |429.00 |429.00 |255.09 |173.91 
SM46|000000000001325500|20200214|70.000 |1050.00 |1050.00 |541.10 |508.90 
SM47|000000000001325500|20200214|66.000 |924.00 |924.00 |510.84 |413.16 
SM49|000000000001325500|20200214|17.000 |289.00 |289.00 |141.27 |147.73 
ST02|000000000001325500|20200214|180.000 |2686.09 |2686.09 |1391.41 |1294.68 
ST04|000000000001325500|20200214|3.000 |27.07 |27.07 |26.03 |1.04 
ST06|000000000001325500|20200214|110.000 |1430.00 |1430.00 |850.30 |579.70 
ST13|000000000001325500|20200214|2.000 |44.00 |44.00 |25.84 |18.16 
ST17|000000000001325500|20200214|81.000 |1134.00 |1134.00 |626.94 |507.06 
ST18|000000000001325500|20200214|119.000 |2028.80 |2028.80 |962.71 |1066.09 
T001|000000000001325500|20200214|42.000 |714.00 |714.00 |486.74 |227.26 
T020|000000000001325500|20200214|7.000 |112.00 |112.00 |80.15 |31.85 
T021|000000000001325500|20200214|9.000 |162.00 |162.00 |135.18 |26.82 
T024|000000000001325500|20200214|14.000 |238.00 |238.00 |140.00 |98.00 
FL01|000000000001325781|20200214|11.000 |710.60 |710.60 |535.04 |175.56 
FL02|000000000001325781|20200214|3.000 |198.50 |198.50 |148.08 |50.42 
FL03|000000000001325781|20200214|2.000 |132.80 |132.80 |99.02 |33.78 
FL04|000000000001325781|20200214|2.000 |131.80 |131.80 |98.38 |33.42 
FL18|000000000001325781|20200214|3.000 |270.30 |270.30 |202.59 |67.71 
FL19|000000000001325781|20200214|3.000 |270.30 |270.30 |202.77 |67.53 
SM02|000000000001325781|20200214|8.000 |514.30 |514.30 |377.68 |136.62 
SM11|000000000001325781|20200214|4.000 |295.00 |295.00 |187.68 |107.32 
SM18|000000000001325781|20200214|20.000 |1393.90 |1393.90 |941.58 |452.32 
SM22|000000000001325781|20200214|11.000 |997.00 |997.00 |710.05 |286.95 
SM23|000000000001325781|20200214|10.000 |920.00 |920.00 |650.00 |270.00 
SM24|000000000001325781|20200214|2.000 |144.00 |144.00 |95.04 |48.96 
SM27|000000000001325781|20200214|3.000 |267.00 |267.00 |180.00 |87.00 
SM28|000000000001325781|20200214|3.000 |223.00 |223.00 |141.48 |81.52 
SM31|000000000001325781|20200214|6.000 |552.00 |552.00 |390.12 |161.88 
SM36|000000000001325781|20200214|6.000 |546.00 |546.00 |389.94 |156.06 
SM37|000000000001325781|20200214|8.000 |712.00 |712.00 |520.00 |192.00 
SM38|000000000001325781|20200214|4.000 |288.00 |288.00 |188.08 |99.92 
SM39|000000000001325781|20200214|1.000 |72.00 |72.00 |47.74 |24.26 
SM44|000000000001325781|20200214|5.000 |360.00 |360.00 |234.50 |125.50 
ST04|000000000001325781|20200214|25.000 |1554.73 |1554.73 |1164.25 |390.48 
ST05|000000000001325781|20200214|6.000 |387.53 |387.53 |287.11 |100.42 
ST10|000000000001325781|20200214|10.000 |831.80 |831.80 |650.00 |181.80 
ST13|000000000001325781|20200214|10.000 |950.00 |950.00 |612.70 |337.30 
ST14|000000000001325781|20200214|16.000 |1424.00 |1424.00 |1040.00 |384.00 
ST16|000000000001325781|20200214|35.000 |3074.80 |3074.80 |2275.00 |799.80 
T001|000000000001325781|20200214|1.000 |55.00 |55.00 |47.40 |7.60 
ST18|000000000001325782|20200214|0.718 |165.14 |165.14 |111.29 |53.85 
SM26|000000000001325810|20200214|1.000 |149.00 |149.00 |96.43 |52.57 
SM01|000000000001330711|20200214|0.546 |37.67 |37.67 |22.64 |15.03 
SM03|000000000001330711|20200214|0.414 |28.57 |28.57 |16.56 |12.01 
SM08|000000000001330711|20200214|0.368 |25.39 |25.39 |15.29 |10.10 
SM11|000000000001331143|20200214|2.000 |158.00 |158.00 |150.00 |8.00 
SM18|000000000001331143|20200214|1.000 |79.00 |79.00 |75.00 |4.00 
SM28|000000000001331143|20200214|5.000 |395.00 |395.00 |375.00 |20.00 
SM44|000000000001331143|20200214|1.000 |79.00 |79.00 |75.00 |4.00 
ST13|000000000001331458|20200214|11.000 |550.00 |550.00 |264.00 |286.00 
FL01|000000000001331913|20200214|2.000 |99.40 |99.40 |71.56 |27.84 
SM02|000000000001331913|20200214|1.000 |52.00 |52.00 |35.25 |16.75 
SM11|000000000001331913|20200214|1.000 |52.00 |52.00 |35.00 |17.00 
SM40|000000000001331913|20200214|2.000 |104.00 |104.00 |72.00 |32.00 
SM44|000000000001331913|20200214|3.000 |156.00 |156.00 |112.50 |43.50 
ST04|000000000001331913|20200214|4.000 |178.02 |178.02 |142.36 |35.66 
SM02|000000000001334405|20200214|4.000 |92.00 |92.00 |60.00 |32.00 
SM18|000000000001334405|20200214|2.000 |40.00 |40.00 |30.00 |10.00 
ST04|000000000001334405|20200214|1.000 |26.00 |26.00 |15.00 |11.00 
ST18|000000000001334409|20200214|3.000 |240.00 |240.00 |135.00 |105.00 
SM02|000000000001334410|20200214|2.000 |72.00 |72.00 |50.00 |22.00 
ST04|000000000001334410|20200214|2.000 |72.00 |72.00 |50.00 |22.00 
SM18|000000000001334411|20200214|1.000 |29.00 |29.00 |20.00 |9.00 
ST18|000000000001334898|20200214|3.000 |600.00 |600.00 |1080.00 |480.00-
T021|000000000001336054|20200214|1.000 |69.00 |69.00 |47.00 |22.00 
ST04|000000000001336490|20200214|3.000 |142.86 |150.00 |112.50 |30.36 
ST10|000000000001336490|20200214|1.000 |47.62 |50.00 |37.50 |10.12 
ST13|000000000001336490|20200214|1.000 |47.62 |50.00 |40.00 |7.62 
ST16|000000000001336490|20200214|4.000 |190.48 |200.00 |150.00 |40.48 
T022|000000000001336490|20200214|1.000 |47.62 |50.00 |40.00 |7.62 
SM40|000000000001336494|20200214|1.000 |41.90 |44.00 |33.00 |8.90 
ST04|000000000001336494|20200214|2.000 |83.80 |88.00 |65.96 |17.84 
SM02|000000000001336495|20200214|2.000 |83.80 |88.00 |66.00 |17.80 
ST04|000000000001336495|20200214|3.000 |125.72 |132.00 |99.00 |26.72 
ST10|000000000001336495|20200214|2.000 |83.80 |88.00 |66.00 |17.80 
ST14|000000000001336495|20200214|1.000 |41.90 |44.00 |33.00 |8.90 
T022|000000000001336495|20200214|1.000 |41.90 |44.00 |35.20 |6.70 
ST04|000000000001336496|20200214|4.000 |167.62 |176.00 |131.48 |36.14 
ST10|000000000001336496|20200214|1.000 |41.90 |44.00 |33.00 |8.90 
T023|000000000001336496|20200214|1.000 |53.34 |56.00 |33.00 |20.34 
ST04|000000000001336497|20200214|2.000 |83.80 |88.00 |66.10 |17.70 
