"""Plant"""STR:0PLANT|"""Material"""MAT:0MATERIAL|"""Calendar Day"""CALDAY:0CALDAY|"""Sal Qty"""SALEQTY:0CPBAINSABU|"""Sal Ret Val"""SALERET:0RTBAINSASV|"""Sal Ret with Tax"""GROSSVAL:0RTBAINSAST|"""Sal Cost Val"""COSTVAL:0CPBAINSAPV|"""Net Margin"""NETMARGIN:0RTBAINSASV
FL12|000000000001283328|20200218|2.650 |38.90 |38.90 |26.47 |12.43 
FL18|000000000001283328|20200218|24.840 |487.80 |487.80 |385.02 |102.78 
SM01|000000000001283328|20200218|187.128 |2677.30 |2677.30 |1867.53 |809.77 
SM02|000000000001283328|20200218|204.210 |4027.20 |4027.20 |2416.44 |1610.76 
SM03|000000000001283328|20200218|106.700 |1536.99 |1536.99 |1058.47 |478.52 
SM04|000000000001283328|20200218|104.609 |1477.27 |1477.27 |1044.01 |433.26 
SM06|000000000001283328|20200218|71.586 |1060.62 |1060.62 |708.71 |351.91 
SM08|000000000001283328|20200218|103.896 |1536.33 |1536.33 |1032.69 |503.64 
SM09|000000000001283328|20200218|97.523 |1374.64 |1374.64 |975.23 |399.41 
SM11|000000000001283328|20200218|63.084 |1198.59 |1198.59 |751.96 |446.63 
SM12|000000000001283328|20200218|18.162 |308.73 |308.73 |254.08 |54.65 
SM13|000000000001283328|20200218|129.290 |1704.55 |1704.55 |1290.31 |414.24 
SM14|000000000001283328|20200218|70.281 |1013.55 |1013.55 |698.60 |314.95 
SM15|000000000001283328|20200218|88.070 |1235.16 |1235.16 |872.78 |362.38 
SM16|000000000001283328|20200218|84.130 |1205.55 |1205.55 |834.58 |370.97 
SM17|000000000001283328|20200218|135.696 |1911.46 |1911.46 |1335.22 |576.24 
SM18|000000000001283328|20200218|88.960 |1688.78 |1688.78 |1055.35 |633.43 
SM22|000000000001283328|20200218|15.590 |265.03 |265.03 |218.10 |46.93 
SM23|000000000001283328|20200218|32.960 |560.33 |560.33 |461.11 |99.22 
SM24|000000000001283328|20200218|90.398 |1717.57 |1717.57 |1073.93 |643.64 
SM25|000000000001283328|20200218|176.195 |2732.93 |2732.93 |1737.20 |995.73 
SM26|000000000001283328|20200218|44.511 |623.17 |623.17 |452.23 |170.94 
SM27|000000000001283328|20200218|13.192 |224.26 |224.26 |189.32 |34.94 
SM28|000000000001283328|20200218|49.156 |1032.25 |1032.25 |584.45 |447.80 
SM32|000000000001283328|20200218|86.655 |1213.17 |1213.17 |862.24 |350.93 
SM34|000000000001283328|20200218|75.075 |1071.39 |1071.39 |738.00 |333.39 
SM35|000000000001283328|20200218|49.840 |729.21 |729.21 |492.43 |236.78 
SM36|000000000001283328|20200218|29.062 |494.05 |494.05 |406.27 |87.78 
SM37|000000000001283328|20200218|10.170 |172.90 |172.90 |142.39 |30.51 
SM38|000000000001283328|20200218|18.148 |344.81 |344.81 |220.68 |124.13 
SM39|000000000001283328|20200218|15.518 |325.88 |325.88 |185.13 |140.75 
SM40|000000000001283328|20200218|2.242 |42.60 |42.60 |27.78 |14.82 
SM44|000000000001283328|20200218|24.628 |492.56 |492.56 |295.30 |197.26 
SM46|000000000001283328|20200218|102.320 |1464.84 |1464.84 |1054.95 |409.89 
SM47|000000000001283328|20200218|118.521 |1659.27 |1659.27 |1165.04 |494.23 
SM49|000000000001283328|20200218|75.988 |1049.88 |1049.88 |781.90 |267.98 
ST02|000000000001283328|20200218|200.708 |2805.93 |2805.93 |1993.05 |812.88 
ST04|000000000001283328|20200218|123.116 |2092.11 |2092.11 |1470.45 |621.66 
ST05|000000000001283328|20200218|91.295 |1530.63 |1530.63 |1099.73 |430.90 
ST06|000000000001283328|20200218|80.165 |1112.63 |1112.63 |797.63 |315.00 
ST10|000000000001283328|20200218|53.994 |917.90 |917.90 |755.92 |161.98 
ST13|000000000001283328|20200218|49.768 |1194.42 |1194.42 |778.86 |415.56 
ST14|000000000001283328|20200218|90.638 |1540.84 |1540.84 |1087.65 |453.19 
ST16|000000000001283328|20200218|104.223 |1697.88 |1697.88 |1396.43 |301.45 
ST17|000000000001283328|20200218|131.212 |1733.28 |1733.28 |1305.48 |427.80 
ST18|000000000001283328|20200218|163.401 |2287.63 |2287.63 |1771.27 |516.36 
T001|000000000001283328|20200218|23.224 |673.49 |673.49 |442.18 |231.31 
T012|000000000001283328|20200218|4.918 |147.54 |147.54 |99.74 |47.80 
T020|000000000001283328|20200218|1.968 |57.07 |57.07 |37.73 |19.34 
T023|000000000001283328|20200218|9.832 |235.97 |235.97 |137.84 |98.13 
T024|000000000001283328|20200218|5.862 |170.00 |170.00 |111.38 |58.62 
SM02|000000000001283600|20200218|5.062 |253.10 |253.10 |679.83 |426.73-
ST04|000000000001283600|20200218|19.820 |991.00 |991.00 |1585.60 |594.60-
T001|000000000001283600|20200218|14.688 |587.52 |587.52 |1292.55 |705.03-
T001|000000000001285467|20200218|1.000 |45.00 |45.00 |35.00 |10.00 
T001|000000000001285471|20200218|51.788 |2175.09 |2175.09 |1779.95 |395.14 
T012|000000000001285471|20200218|22.304 |669.12 |669.12 |556.69 |112.43 
T020|000000000001285471|20200218|13.586 |543.44 |543.44 |482.31 |61.13 
T021|000000000001285471|20200218|18.352 |550.56 |550.56 |474.02 |76.54 
T022|000000000001285471|20200218|10.822 |378.77 |378.77 |276.40 |102.37 
T024|000000000001285471|20200218|5.766 |242.18 |242.18 |204.87 |37.31 
T001|000000000001285472|20200218|49.508 |1188.17 |1188.17 |954.00 |234.17 
T012|000000000001285472|20200218|20.946 |418.92 |418.92 |272.30 |146.62 
T020|000000000001285472|20200218|9.262 |203.76 |203.76 |176.81 |26.95 
T022|000000000001285472|20200218|35.098 |596.67 |596.67 |446.11 |150.56 
T024|000000000001285472|20200218|4.154 |99.69 |99.69 |80.38 |19.31 
T022|000000000001285476|20200218|15.864 |206.23 |206.23 |159.59 |46.64 
ST13|000000000001285487|20200218|18.680 |1120.80 |1120.80 |797.63 |323.17 
T023|000000000001285487|20200218|5.358 |321.48 |321.48 |230.39 |91.09 
SM34|000000000001286713|20200218|0.616 |73.30 |73.30 |46.66 |26.64 
FL01|000000000001287812|20200218|3.000 |140.10 |140.10 |219.96 |79.86-
SM18|000000000001287812|20200218|5.000 |220.00 |220.00 |160.00 |60.00 
ST04|000000000001287812|20200218|5.000 |193.84 |193.84 |160.00 |33.84 
FL01|000000000001288193|20200218|16.000 |2329.60 |2329.60 |1526.08 |803.52 
FL02|000000000001288193|20200218|2.000 |292.20 |292.20 |810.34 |518.14-
FL03|000000000001288193|20200218|2.000 |291.20 |291.20 |78.08 |213.12 
FL04|000000000001288193|20200218|7.000 |1022.70 |1022.70 |457.59 |565.11 
SM02|000000000001288193|20200218|2.000 |262.08 |262.08 |252.00 |10.08 
SM18|000000000001288193|20200218|7.000 |917.28 |917.28 |882.00 |35.28 
ST04|000000000001288193|20200218|16.000 |2096.64 |2096.64 |2016.00 |80.64 
ST05|000000000001288193|20200218|2.000 |262.08 |262.08 |252.00 |10.08 
SM18|000000000001288194|20200218|1.000 |28.00 |28.00 |49.05 |21.05-
SM24|000000000001288194|20200218|2.000 |56.00 |56.00 |100.80 |44.80-
SM39|000000000001288194|20200218|12.000 |336.00 |336.00 |604.80 |268.80-
SM44|000000000001288194|20200218|2.000 |56.00 |56.00 |98.76 |42.76-
ST18|000000000001291711|20200218|2.045 |222.90 |222.90 |0.03 |222.87 
SM17|000000000001291757|20200218|0.164 |37.56 |37.56 |26.24 |11.32 
SM02|000000000001292165|20200218|1.000 |55.00 |55.00 |38.00 |17.00 
SM18|000000000001292165|20200218|1.000 |59.00 |59.00 |38.00 |21.00 
SM02|000000000001292383|20200218|1.000 |269.00 |269.00 |189.98 |79.02 
SM03|000000000001292383|20200218|2.000 |299.80 |299.80 |270.00 |29.80 
SM04|000000000001292383|20200218|1.000 |269.00 |269.00 |135.00 |134.00 
SM06|000000000001292383|20200218|4.000 |599.60 |599.60 |540.00 |59.60 
SM12|000000000001292383|20200218|5.000 |1245.00 |1245.00 |976.75 |268.25 
SM13|000000000001292383|20200218|2.000 |418.90 |418.90 |270.00 |148.90 
SM14|000000000001292383|20200218|9.000 |1349.10 |1349.10 |1215.00 |134.10 
SM15|000000000001292383|20200218|3.000 |735.00 |735.00 |522.12 |212.88 
SM18|000000000001292383|20200218|2.000 |518.00 |518.00 |339.28 |178.72 
SM26|000000000001292383|20200218|4.000 |977.00 |977.00 |693.12 |283.88 
SM31|000000000001292383|20200218|2.000 |498.00 |498.00 |389.58 |108.42 
SM44|000000000001292383|20200218|2.000 |538.00 |538.00 |363.72 |174.28 
SM46|000000000001292383|20200218|6.000 |899.40 |899.40 |810.00 |89.40 
SM47|000000000001292383|20200218|1.000 |269.00 |269.00 |135.00 |134.00 
SM49|000000000001292383|20200218|1.000 |245.00 |245.00 |174.86 |70.14 
ST02|000000000001292383|20200218|19.000 |2848.10 |2848.10 |2565.00 |283.10 
ST04|000000000001292383|20200218|3.000 |807.00 |807.00 |547.80 |259.20 
ST10|000000000001292383|20200218|2.000 |498.00 |498.00 |389.24 |108.76 
ST14|000000000001292383|20200218|1.000 |249.00 |249.00 |190.00 |59.00 
ST16|000000000001292383|20200218|2.000 |498.00 |498.00 |380.64 |117.36 
ST17|000000000001292383|20200218|1.000 |149.90 |149.90 |135.00 |14.90 
ST18|000000000001292383|20200218|6.000 |1189.00 |1189.00 |1036.56 |152.44 
T001|000000000001292383|20200218|2.000 |518.00 |518.00 |311.38 |206.62 
T012|000000000001292383|20200218|3.000 |585.00 |585.00 |480.00 |105.00 
T024|000000000001292383|20200218|1.000 |259.00 |259.00 |160.26 |98.74 
T024|000000000001292555|20200218|1.000 |45.00 |45.00 |36.75 |8.25 
ST10|000000000001292557|20200218|1.000 |45.00 |45.00 |33.52 |11.48 
SM23|000000000001292558|20200218|1.000 |40.00 |40.00 |27.95 |12.05 
ST16|000000000001292558|20200218|4.000 |160.00 |160.00 |125.36 |34.64 
T024|000000000001292558|20200218|1.000 |40.00 |40.00 |33.75 |6.25 
SM12|000000000001293420|20200218|1.000 |49.00 |49.00 |28.00 |21.00 
SM22|000000000001293420|20200218|16.000 |714.00 |714.00 |448.32 |265.68 
SM23|000000000001293420|20200218|2.000 |88.00 |88.00 |56.02 |31.98 
SM27|000000000001293420|20200218|1.000 |49.00 |49.00 |28.48 |20.52 
SM31|000000000001293420|20200218|21.000 |1009.00 |1009.00 |588.00 |421.00 
SM36|000000000001293420|20200218|9.000 |401.00 |401.00 |252.90 |148.10 
SM37|000000000001293420|20200218|10.000 |490.00 |490.00 |280.00 |210.00 
ST10|000000000001293420|20200218|16.000 |624.00 |624.00 |448.64 |175.36 
ST14|000000000001293420|20200218|62.000 |2768.00 |2768.00 |1736.62 |1031.38 
ST16|000000000001293420|20200218|8.000 |352.00 |352.00 |224.24 |127.76 
SM02|000000000001293421|20200218|2.000 |158.00 |158.00 |119.52 |38.48 
SM11|000000000001293421|20200218|6.000 |394.00 |394.00 |346.68 |47.32 
SM38|000000000001293421|20200218|1.000 |79.00 |79.00 |56.59 |22.41 
SM39|000000000001293421|20200218|1.000 |79.00 |79.00 |55.00 |24.00 
SM44|000000000001293421|20200218|1.000 |79.00 |79.00 |56.83 |22.17 
ST04|000000000001293421|20200218|3.000 |237.00 |237.00 |170.49 |66.51 
T001|000000000001293423|20200218|2.000 |118.00 |118.00 |90.00 |28.00 
FL01|000000000001293429|20200218|2.000 |48.00 |48.00 |43.08 |4.92 
FL02|000000000001293429|20200218|1.000 |28.00 |28.00 |20.10 |7.90 
FL04|000000000001293429|20200218|4.000 |96.00 |96.00 |56.92 |39.08 
SD23|000000000001293429|20200218|1.000-|38.00-|38.00-|6.57-|31.43-
SM02|000000000001293429|20200218|4.000 |115.08 |115.08 |76.48 |38.60 
SM18|000000000001293429|20200218|19.000 |549.16 |549.16 |315.95 |233.21 
SM38|000000000001293429|20200218|1.000 |32.00 |32.00 |17.01 |14.99 
SM44|000000000001293429|20200218|4.000 |128.00 |128.00 |71.04 |56.96 
ST04|000000000001293429|20200218|4.000 |99.89 |99.89 |70.67 |29.22 
T001|000000000001293429|20200218|17.000 |884.00 |884.00 |612.00 |272.00 
T001|000000000001293431|20200218|6.000 |132.00 |132.00 |62.82 |69.18 
SM02|000000000001293432|20200218|9.000 |146.00 |146.00 |72.99 |73.01 
SM11|000000000001293432|20200218|2.000 |32.00 |32.00 |24.42 |7.58 
SM18|000000000001293432|20200218|9.000 |148.00 |148.00 |72.00 |76.00 
SM24|000000000001293432|20200218|5.000 |84.00 |84.00 |55.90 |28.10 
SM28|000000000001293432|20200218|2.000 |32.00 |32.00 |16.00 |16.00 
SM38|000000000001293432|20200218|1.000 |16.00 |16.00 |8.00 |8.00 
SM40|000000000001293432|20200218|1.000 |16.00 |16.00 |4.17 |11.83 
SM44|000000000001293432|20200218|2.000 |34.00 |34.00 |15.48 |18.52 
ST04|000000000001293432|20200218|2.000 |34.00 |34.00 |22.60 |11.40 
FL01|000000000001293435|20200218|1.000 |25.80 |25.80 |21.24 |4.56 
SM02|000000000001293435|20200218|1.000 |30.00 |30.00 |17.00 |13.00 
SM18|000000000001293435|20200218|9.000 |269.00 |269.00 |152.10 |116.90 
SM28|000000000001293435|20200218|1.000 |30.00 |30.00 |17.00 |13.00 
SM44|000000000001293435|20200218|1.000 |29.00 |29.00 |16.77 |12.23 
ST04|000000000001293435|20200218|2.000 |47.33 |47.33 |33.33 |14.00 
T001|000000000001293435|20200218|5.000 |175.00 |175.00 |119.90 |55.10 
FL01|000000000001293452|20200218|2.000 |197.00 |197.00 |145.60 |51.40 
FL03|000000000001293452|20200218|1.000 |98.50 |98.50 |72.80 |25.70 
SM02|000000000001293452|20200218|3.000 |297.00 |297.00 |213.00 |84.00 
SM11|000000000001293452|20200218|4.000 |396.00 |396.00 |289.36 |106.64 
SM18|000000000001293452|20200218|4.000 |396.00 |396.00 |291.24 |104.76 
SM24|000000000001293452|20200218|2.000 |198.00 |198.00 |143.28 |54.72 
SM28|000000000001293452|20200218|2.000 |198.00 |198.00 |143.50 |54.50 
SM38|000000000001293452|20200218|4.000 |396.00 |396.00 |289.48 |106.52 
SM39|000000000001293452|20200218|5.000 |495.00 |495.00 |350.00 |145.00 
SM40|000000000001293452|20200218|1.000 |99.00 |99.00 |70.00 |29.00 
SM44|000000000001293452|20200218|2.000 |198.00 |198.00 |140.00 |58.00 
ST04|000000000001293452|20200218|7.000 |640.60 |640.60 |490.60 |150.00 
ST05|000000000001293452|20200218|5.000 |468.80 |468.80 |350.00 |118.80 
SD23|000000000001293458|20200218|4.000 |124.00 |124.00 |42.96 |81.04 
ST04|000000000001293518|20200218|5.000 |110.00 |110.00 |50.00 |60.00 
SM18|000000000001293529|20200218|1.000 |75.00 |75.00 |48.00 |27.00 
ST04|000000000001293529|20200218|2.000 |150.00 |150.00 |215.28 |65.28-
SM02|000000000001294522|20200218|4.000 |340.00 |340.00 |232.00 |108.00 
ST04|000000000001294522|20200218|1.000 |85.00 |85.00 |56.85 |28.15 
SM24|000000000001296969|20200218|1.000 |67.00 |67.00 |46.00 |21.00 
ST04|000000000001296969|20200218|1.000 |67.00 |67.00 |46.00 |21.00 
SM12|000000000001297748|20200218|0.242 |14.52 |14.52 |0.00 |14.52 
SM22|000000000001297748|20200218|2.594 |155.64 |155.64 |0.00 |155.64 
SM23|000000000001297748|20200218|0.212 |12.72 |12.72 |0.00 |12.72 
SM27|000000000001297748|20200218|0.300 |18.00 |18.00 |0.00 |18.00 
SM31|000000000001297748|20200218|4.895 |293.70 |293.70 |0.00 |293.70 
SM36|000000000001297748|20200218|4.112 |246.72 |246.72 |0.00 |246.72 
SM37|000000000001297748|20200218|1.036 |62.16 |62.16 |0.00 |62.16 
ST10|000000000001297748|20200218|2.269 |136.14 |136.14 |1542.92 |1406.78-
ST14|000000000001297748|20200218|1.274 |76.44 |76.44 |866.32 |789.88-
ST16|000000000001297748|20200218|5.406 |324.36 |324.36 |3676.08 |3351.72-
SM02|000000000001298357|20200218|1.000 |36.00 |36.00 |25.00 |11.00 
SM11|000000000001298357|20200218|1.000 |36.00 |36.00 |25.00 |11.00 
SM18|000000000001298357|20200218|1.000 |36.00 |36.00 |25.00 |11.00 
SM40|000000000001298357|20200218|1.000 |36.00 |36.00 |25.00 |11.00 
SM44|000000000001298357|20200218|10.000 |360.00 |360.00 |250.00 |110.00 
T012|000000000001298357|20200218|2.000 |100.00 |100.00 |0.02 |99.98 
SM02|000000000001299095|20200218|11.000 |1089.00 |1089.00 |574.86 |514.14 
SM28|000000000001299095|20200218|4.000 |356.00 |356.00 |0.04 |355.96 
ST04|000000000001299095|20200218|21.000 |2079.00 |2079.00 |1663.20 |415.80 
ST05|000000000001299095|20200218|1.000 |89.00 |89.00 |73.94 |15.06 
ST10|000000000001299095|20200218|8.000 |792.00 |792.00 |632.00 |160.00 
ST13|000000000001299095|20200218|25.000 |1875.00 |1875.00 |1600.00 |275.00 
ST14|000000000001299095|20200218|3.000 |297.00 |297.00 |236.94 |60.06 
ST16|000000000001299095|20200218|12.000 |1188.00 |1188.00 |948.00 |240.00 
SM02|000000000001299096|20200218|4.034 |399.34 |399.34 |319.40 |79.94 
SM28|000000000001299096|20200218|2.200 |217.81 |217.81 |0.00 |217.81 
ST04|000000000001299096|20200218|6.586 |651.99 |651.99 |521.62 |130.37 
ST05|000000000001299096|20200218|4.971 |492.13 |492.13 |393.69 |98.44 
ST10|000000000001299096|20200218|4.435 |439.07 |439.07 |350.37 |88.70 
ST14|000000000001299096|20200218|2.908 |287.89 |287.89 |229.73 |58.16 
ST16|000000000001299096|20200218|5.402 |534.80 |534.80 |426.76 |108.04 
ST16|000000000001299097|20200218|4.000 |180.00 |180.00 |0.04 |179.96 
T001|000000000001299097|20200218|27.000 |810.00 |810.00 |648.00 |162.00 
SM02|000000000001299099|20200218|1.336 |466.26 |466.26 |373.01 |93.25 
SM28|000000000001299099|20200218|1.692 |590.51 |590.51 |0.00 |590.51 
ST04|000000000001299099|20200218|6.784 |2367.63 |2367.63 |1775.64 |591.99 
ST05|000000000001299099|20200218|0.650 |194.36 |194.36 |170.12 |24.24 
ST10|000000000001299099|20200218|1.030 |359.47 |359.47 |287.37 |72.10 
ST13|000000000001299099|20200218|2.042 |357.35 |357.35 |285.88 |71.47 
ST14|000000000001299099|20200218|0.754 |263.15 |263.15 |210.37 |52.78 
ST16|000000000001299099|20200218|3.106 |1083.99 |1083.99 |866.58 |217.41 
SM02|000000000001299100|20200218|1.576 |471.23 |471.23 |421.06 |50.17 
SM28|000000000001299100|20200218|0.320 |95.68 |95.68 |0.00 |95.68 
ST04|000000000001299100|20200218|2.760 |804.51 |804.51 |513.69 |290.82 
ST05|000000000001299100|20200218|1.308 |391.10 |391.10 |218.70 |172.40 
ST10|000000000001299100|20200218|1.110 |331.89 |331.89 |176.44 |155.45 
ST14|000000000001299100|20200218|2.084 |623.12 |623.12 |331.58 |291.54 
ST16|000000000001299100|20200218|7.184 |2148.01 |2148.01 |1149.44 |998.57 
SM27|000000000001299204|20200218|1.000 |80.00 |80.00 |0.01 |79.99 
SM12|000000000001299205|20200218|1.000 |20.00 |20.00 |0.01 |19.99 
SM22|000000000001299205|20200218|4.000 |80.00 |80.00 |0.04 |79.96 
SM23|000000000001299205|20200218|3.000 |60.00 |60.00 |0.03 |59.97 
SM27|000000000001299205|20200218|3.000 |60.00 |60.00 |0.03 |59.97 
SM31|000000000001299205|20200218|9.000 |180.00 |180.00 |0.09 |179.91 
SM36|000000000001299205|20200218|1.000 |20.00 |20.00 |0.01 |19.99 
SM37|000000000001299205|20200218|7.000 |140.00 |140.00 |0.07 |139.93 
ST10|000000000001299205|20200218|7.000 |140.00 |140.00 |0.07 |139.93 
ST14|000000000001299205|20200218|1.000 |20.00 |20.00 |0.01 |19.99 
ST16|000000000001299205|20200218|13.000 |260.00 |260.00 |0.13 |259.87 
SM31|000000000001299206|20200218|1.000 |60.00 |60.00 |0.01 |59.99 
ST10|000000000001299206|20200218|1.000 |60.00 |60.00 |0.01 |59.99 
SM12|000000000001299207|20200218|1.000 |50.00 |50.00 |0.01 |49.99 
SM31|000000000001299207|20200218|3.000 |150.00 |150.00 |0.03 |149.97 
SM36|000000000001299207|20200218|4.000 |200.00 |200.00 |0.04 |199.96 
ST10|000000000001299207|20200218|1.000 |50.00 |50.00 |0.01 |49.99 
ST16|000000000001299207|20200218|5.000 |250.00 |250.00 |0.05 |249.95 
SM12|000000000001299208|20200218|1.000 |40.00 |40.00 |0.01 |39.99 
ST16|000000000001299208|20200218|1.000 |40.00 |40.00 |30.00 |10.00 
ST16|000000000001299209|20200218|1.000 |30.00 |30.00 |0.01 |29.99 
SM12|000000000001299211|20200218|2.000 |80.00 |80.00 |0.02 |79.98 
SM22|000000000001299211|20200218|6.000 |250.00 |250.00 |0.06 |249.94 
SM23|000000000001299211|20200218|10.000 |450.00 |450.00 |0.10 |449.90 
SM31|000000000001299211|20200218|16.000 |720.00 |720.00 |0.16 |719.84 
SM36|000000000001299211|20200218|7.000 |300.00 |300.00 |0.07 |299.93 
ST10|000000000001299211|20200218|13.000 |585.00 |585.00 |0.13 |584.87 
ST14|000000000001299211|20200218|6.000 |245.00 |245.00 |0.06 |244.94 
ST16|000000000001299211|20200218|5.000 |215.00 |215.00 |0.05 |214.95 
SM22|000000000001299214|20200218|1.000 |40.00 |40.00 |0.01 |39.99 
ST10|000000000001299214|20200218|2.000 |80.00 |80.00 |0.02 |79.98 
ST16|000000000001299217|20200218|1.000 |40.00 |40.00 |0.01 |39.99 
SM12|000000000001299219|20200218|1.000 |20.00 |20.00 |0.01 |19.99 
SM22|000000000001299219|20200218|3.000 |60.00 |60.00 |0.03 |59.97 
SM36|000000000001299219|20200218|1.000 |20.00 |20.00 |0.01 |19.99 
ST10|000000000001299219|20200218|4.000 |100.00 |100.00 |0.04 |99.96 
ST16|000000000001299219|20200218|5.000 |100.00 |100.00 |0.05 |99.95 
SM22|000000000001299220|20200218|1.000 |50.00 |50.00 |0.01 |49.99 
SM23|000000000001299220|20200218|2.000 |100.00 |100.00 |0.02 |99.98 
SM31|000000000001299220|20200218|1.000 |50.00 |50.00 |0.01 |49.99 
SM36|000000000001299220|20200218|1.000 |50.00 |50.00 |0.01 |49.99 
ST10|000000000001299220|20200218|3.000 |150.00 |150.00 |0.03 |149.97 
ST14|000000000001299220|20200218|1.000 |50.00 |50.00 |0.01 |49.99 
ST16|000000000001299220|20200218|1.000 |50.00 |50.00 |0.01 |49.99 
ST10|000000000001299222|20200218|2.000 |80.00 |80.00 |0.02 |79.98 
SM31|000000000001299238|20200218|1.000 |20.00 |20.00 |0.01 |19.99 
ST10|000000000001299238|20200218|2.000 |40.00 |40.00 |0.02 |39.98 
ST16|000000000001299238|20200218|1.000 |20.00 |20.00 |0.01 |19.99 
ST16|000000000001299239|20200218|1.000 |40.00 |40.00 |0.01 |39.99 
SM31|000000000001299240|20200218|2.000 |40.00 |40.00 |0.02 |39.98 
ST16|000000000001299240|20200218|1.000 |20.00 |20.00 |0.01 |19.99 
FL02|000000000001299536|20200218|1.000 |98.50 |98.50 |78.27 |20.23 
SM02|000000000001299536|20200218|4.000 |396.00 |396.00 |301.04 |94.96 
SM18|000000000001299536|20200218|1.000 |99.00 |99.00 |80.00 |19.00 
SM28|000000000001299536|20200218|1.000 |99.00 |99.00 |70.80 |28.20 
SM38|000000000001299536|20200218|3.000 |297.00 |297.00 |233.34 |63.66 
SM44|000000000001299536|20200218|5.000 |525.00 |525.00 |371.90 |153.10 
ST18|000000000001301818|20200218|0.505 |34.84 |34.84 |0.00 |34.84 
FL01|000000000001303026|20200218|113.000 |213.80 |213.80 |157.10 |56.70 
FL02|000000000001303026|20200218|15.000 |28.50 |28.50 |20.70 |7.80 
FL03|000000000001303026|20200218|32.000 |60.80 |60.80 |44.48 |16.32 
FL05|000000000001303026|20200218|56.000 |114.90 |114.90 |85.68 |29.22 
FL06|000000000001303026|20200218|13.000 |23.90 |23.90 |18.72 |5.18 
FL09|000000000001303026|20200218|22.000 |50.60 |50.60 |35.42 |15.18 
FL10|000000000001303026|20200218|10.000 |20.40 |20.40 |16.90 |3.50 
FL12|000000000001303026|20200218|12.000 |27.60 |27.60 |20.40 |7.20 
SD23|000000000001303026|20200218|9.000 |45.00 |45.00 |15.30 |29.70 
SM01|000000000001303026|20200218|103.000 |515.00 |515.00 |159.65 |355.35 
SM02|000000000001303026|20200218|170.000 |486.00 |486.00 |229.45 |256.55 
SM03|000000000001303026|20200218|172.000 |516.00 |516.00 |282.08 |233.92 
SM04|000000000001303026|20200218|303.000 |909.00 |909.00 |499.95 |409.05 
SM06|000000000001303026|20200218|88.000 |440.00 |440.00 |144.32 |295.68 
SM08|000000000001303026|20200218|99.000 |396.00 |396.00 |153.45 |242.55 
SM09|000000000001303026|20200218|105.000 |420.00 |420.00 |172.20 |247.80 
SM11|000000000001303026|20200218|311.000 |577.00 |577.00 |401.19 |175.81 
SM13|000000000001303026|20200218|230.000 |1078.42 |1078.42 |386.40 |692.02 
SM14|000000000001303026|20200218|154.000 |770.00 |770.00 |254.10 |515.90 
SM16|000000000001303026|20200218|165.000 |660.00 |660.00 |268.95 |391.05 
SM17|000000000001303026|20200218|95.000 |285.00 |285.00 |133.95 |151.05 
SM18|000000000001303026|20200218|405.000 |2025.00 |2025.00 |546.75 |1478.25 
SM24|000000000001303026|20200218|197.000 |394.00 |394.00 |265.95 |128.05 
SM25|000000000001303026|20200218|214.000 |621.20 |621.20 |288.86 |332.34 
SM28|000000000001303026|20200218|137.000 |548.00 |548.00 |184.95 |363.05 
SM34|000000000001303026|20200218|52.000 |208.00 |208.00 |88.40 |119.60 
SM35|000000000001303026|20200218|160.000 |480.00 |480.00 |235.20 |244.80 
SM38|000000000001303026|20200218|121.000 |242.00 |242.00 |163.35 |78.65 
SM39|000000000001303026|20200218|56.000 |224.00 |224.00 |74.48 |149.52 
SM40|000000000001303026|20200218|3.000 |6.00 |6.00 |3.96 |2.04 
SM44|000000000001303026|20200218|57.000 |171.00 |171.00 |76.95 |94.05 
SM46|000000000001303026|20200218|158.000 |790.00 |790.00 |267.02 |522.98 
SM47|000000000001303026|20200218|147.000 |588.00 |588.00 |242.55 |345.45 
ST02|000000000001303026|20200218|214.000 |1036.60 |1036.60 |342.37 |694.23 
ST04|000000000001303026|20200218|949.000 |3501.81 |3501.81 |1280.38 |2221.43 
ST05|000000000001303026|20200218|161.000 |301.01 |301.01 |217.25 |83.76 
ST06|000000000001303026|20200218|175.000 |509.76 |509.76 |290.54 |219.22 
ST17|000000000001303026|20200218|213.000 |721.34 |721.34 |340.99 |380.35 
SM02|000000000001304248|20200218|0.656 |62.32 |62.32 |42.64 |19.68 
SM11|000000000001304248|20200218|0.926 |87.97 |87.97 |60.19 |27.78 
SM24|000000000001304248|20200218|1.024 |97.28 |97.28 |63.05 |34.23 
SM28|000000000001304248|20200218|0.114 |10.83 |10.83 |5.79 |5.04 
SM44|000000000001304248|20200218|0.210 |19.95 |19.95 |13.65 |6.30 
ST18|000000000001304336|20200218|0.773 |53.34 |53.34 |0.00 |53.34 
ST18|000000000001304342|20200218|0.752 |66.92 |66.92 |0.00 |66.92 
ST18|000000000001304344|20200218|0.395 |54.91 |54.91 |0.00 |54.91 
ST18|000000000001304356|20200218|32.069 |2212.77 |2212.77 |0.00 |2212.77 
T001|000000000001305080|20200218|1.000 |24.00 |24.00 |16.00 |8.00 
T024|000000000001305080|20200218|3.000 |72.00 |72.00 |48.00 |24.00 
ST04|000000000001305726|20200218|1.120 |88.48 |88.48 |92.42 |3.94-
SM18|000000000001306031|20200218|0.000 |0.00 |0.00 |0.00 |0.00 
ST18|000000000001306031|20200218|4.000 |63.60 |63.60 |0.04 |63.56 
