"""Plant"""STR:0PLANT|"""Material"""MAT:0MATERIAL|"""Calendar Day"""CALDAY:0CALDAY|"""Sal Qty"""SALEQTY:0CPBAINSABU|"""Sal Ret Val"""SALERET:0RTBAINSASV|"""Sal Ret with Tax"""GROSSVAL:0RTBAINSAST|"""Sal Cost Val"""COSTVAL:0CPBAINSAPV|"""Net Margin"""NETMARGIN:0RTBAINSASV
SM02|000000000001172641|20200215|3.404 |391.46 |391.46 |252.84 |138.62 
SM03|000000000001172641|20200215|3.678 |474.46 |474.46 |267.79 |206.67 
SM04|000000000001172641|20200215|3.962 |511.09 |511.09 |292.44 |218.65 
SM06|000000000001172641|20200215|8.198 |1057.56 |1057.56 |598.30 |459.26 
SM09|000000000001172641|20200215|1.305 |168.34 |168.34 |95.09 |73.25 
SM11|000000000001172641|20200215|2.264 |249.04 |249.04 |168.44 |80.60 
SM12|000000000001172641|20200215|3.510 |421.20 |421.20 |262.02 |159.18 
SM14|000000000001172641|20200215|3.984 |513.94 |513.94 |290.83 |223.11 
SM16|000000000001172641|20200215|2.124 |273.99 |273.99 |157.45 |116.54 
SM18|000000000001172641|20200215|5.232 |545.82 |545.82 |388.63 |157.19 
SM20|000000000001172641|20200215|0.700 |80.50 |80.50 |53.87 |26.63 
SM22|000000000001172641|20200215|5.580 |669.60 |669.60 |418.50 |251.10 
SM23|000000000001172641|20200215|1.666 |183.26 |183.26 |125.06 |58.20 
SM24|000000000001172641|20200215|2.420 |266.20 |266.20 |179.76 |86.44 
SM26|000000000001172641|20200215|2.238 |257.37 |257.37 |178.98 |78.39 
SM27|000000000001172641|20200215|2.648 |288.64 |288.64 |198.10 |90.54 
SM28|000000000001172641|20200215|1.052 |126.24 |126.24 |78.26 |47.98 
SM31|000000000001172641|20200215|5.627 |692.14 |692.14 |424.60 |267.54 
SM34|000000000001172641|20200215|2.602 |335.65 |335.65 |190.73 |144.92 
SM36|000000000001172641|20200215|1.778 |204.47 |204.47 |132.83 |71.64 
SM37|000000000001172641|20200215|3.828 |421.08 |421.08 |284.95 |136.13 
SM38|000000000001172641|20200215|1.146 |126.06 |126.06 |85.47 |40.59 
SM39|000000000001172641|20200215|3.622 |434.64 |434.64 |272.81 |161.83 
SM44|000000000001172641|20200215|0.812 |93.38 |93.38 |60.33 |33.05 
SM46|000000000001172641|20200215|2.686 |346.50 |346.50 |196.83 |149.67 
ST02|000000000001172641|20200215|7.880 |1016.52 |1016.52 |574.06 |442.46 
ST04|000000000001172641|20200215|18.338 |2136.41 |2136.41 |1362.86 |773.55 
ST05|000000000001172641|20200215|1.842 |202.62 |202.62 |136.81 |65.81 
ST06|000000000001172641|20200215|1.190 |153.51 |153.51 |86.84 |66.67 
ST10|000000000001172641|20200215|2.494 |266.29 |266.29 |185.28 |81.01 
ST13|000000000001172641|20200215|4.370 |476.34 |476.34 |351.79 |124.55 
ST14|000000000001172641|20200215|4.028 |483.36 |483.36 |299.24 |184.12 
ST16|000000000001172641|20200215|10.830 |1188.16 |1188.16 |805.09 |383.07 
ST17|000000000001172641|20200215|3.776 |430.81 |430.81 |275.16 |155.65 
ST18|000000000001172641|20200215|5.616 |645.84 |645.84 |429.06 |216.78 
T001|000000000001172641|20200215|4.784 |521.46 |521.46 |357.55 |163.91 
SM11|000000000001172648|20200215|21.256 |595.16 |595.16 |425.12 |170.04 
ST18|000000000001172684|20200215|1.000 |14.00 |14.00 |10.00 |4.00 
ST18|000000000001177903|20200215|4.258 |532.26 |532.26 |106.46 |425.80 
ST10|000000000001219356|20200215|1.000 |49.00 |49.00 |30.00 |19.00 
SM01|000000000001219363|20200215|1.000 |32.00 |32.00 |40.00 |8.00-
SM25|000000000001219363|20200215|1.000 |32.00 |32.00 |40.00 |8.00-
ST02|000000000001219363|20200215|1.000 |32.00 |32.00 |40.00 |8.00-
ST06|000000000001219363|20200215|1.000 |32.00 |32.00 |40.00 |8.00-
SM44|000000000001219366|20200215|5.000 |210.00 |210.00 |135.00 |75.00 
SM18|000000000001219373|20200215|7.000 |315.00 |315.00 |210.00 |105.00 
ST04|000000000001219373|20200215|3.000 |135.00 |135.00 |98.88 |36.12 
SM02|000000000001219382|20200215|1.000 |67.00 |67.00 |45.00 |22.00 
SM18|000000000001219382|20200215|2.000 |134.00 |134.00 |90.00 |44.00 
ST04|000000000001219382|20200215|2.000 |134.00 |134.00 |90.00 |44.00 
T020|000000000001219387|20200215|1.000 |45.00 |45.00 |40.00 |5.00 
FL01|000000000001219388|20200215|38.000 |1326.20 |1326.20 |1056.78 |269.42 
FL02|000000000001219388|20200215|13.000 |453.70 |453.70 |351.65 |102.05 
FL03|000000000001219388|20200215|6.000 |209.40 |209.40 |163.86 |45.54 
FL04|000000000001219388|20200215|13.000 |453.70 |453.70 |351.52 |102.18 
FL05|000000000001219388|20200215|9.000 |323.10 |323.10 |324.90 |1.80-
FL06|000000000001219388|20200215|9.000 |323.10 |323.10 |305.46 |17.64 
FL09|000000000001219388|20200215|2.000 |71.80 |71.80 |66.96 |4.84 
FL18|000000000001219388|20200215|13.000 |568.10 |568.10 |412.36 |155.74 
FL19|000000000001219388|20200215|2.000 |87.40 |87.40 |63.44 |23.96 
HB04|000000000001219388|20200215|8.000-|0.00 |0.00 |280.00-|280.00 
SD23|000000000001219388|20200215|2.000 |98.00 |98.00 |65.00 |33.00 
SM01|000000000001219388|20200215|18.000 |891.00 |891.00 |630.00 |261.00 
SM02|000000000001219388|20200215|220.000 |7608.60 |7608.60 |5722.15 |1886.45 
SM03|000000000001219388|20200215|15.000 |717.00 |717.00 |495.00 |222.00 
SM04|000000000001219388|20200215|38.000 |1814.00 |1814.00 |1252.86 |561.14 
SM06|000000000001219388|20200215|49.000 |2401.00 |2401.00 |1613.14 |787.86 
SM08|000000000001219388|20200215|34.000 |1666.00 |1666.00 |1119.62 |546.38 
SM09|000000000001219388|20200215|26.000 |1229.00 |1229.00 |858.00 |371.00 
SM11|000000000001219388|20200215|55.000 |1925.00 |1925.00 |1430.55 |494.45 
SM12|000000000001219388|20200215|10.000 |428.00 |428.00 |305.00 |123.00 
SM13|000000000001219388|20200215|28.000 |1076.32 |1076.32 |924.00 |152.32 
SM14|000000000001219388|20200215|29.000 |1421.00 |1421.00 |956.71 |464.29 
SM15|000000000001219388|20200215|2.000 |100.00 |100.00 |70.00 |30.00 
SM16|000000000001219388|20200215|38.000 |1778.00 |1778.00 |1254.00 |524.00 
SM17|000000000001219388|20200215|22.000 |974.00 |974.00 |726.00 |248.00 
SM18|000000000001219388|20200215|149.000 |5111.52 |5111.52 |3874.00 |1237.52 
SM20|000000000001219388|20200215|12.000 |600.00 |600.00 |420.00 |180.00 
SM22|000000000001219388|20200215|29.000 |1208.00 |1208.00 |884.50 |323.50 
SM23|000000000001219388|20200215|19.000 |792.00 |792.00 |579.50 |212.50 
SM24|000000000001219388|20200215|61.000 |2135.00 |2135.00 |1586.00 |549.00 
SM25|000000000001219388|20200215|32.000 |1317.85 |1317.85 |1055.74 |262.11 
SM26|000000000001219388|20200215|4.000 |180.00 |180.00 |140.00 |40.00 
SM27|000000000001219388|20200215|4.000 |172.00 |172.00 |122.00 |50.00 
SM28|000000000001219388|20200215|129.000 |4515.00 |4515.00 |3354.00 |1161.00 
SM31|000000000001219388|20200215|58.000 |2492.00 |2492.00 |1769.00 |723.00 
SM32|000000000001219388|20200215|8.000 |375.00 |375.00 |280.00 |95.00 
SM34|000000000001219388|20200215|12.000 |591.00 |591.00 |395.64 |195.36 
SM35|000000000001219388|20200215|25.000 |1206.00 |1206.00 |823.00 |383.00 
SM36|000000000001219388|20200215|36.000 |1476.00 |1476.00 |1098.00 |378.00 
SM37|000000000001219388|20200215|13.000 |572.00 |572.00 |396.50 |175.50 
SM38|000000000001219388|20200215|21.000 |735.00 |735.00 |546.00 |189.00 
SM39|000000000001219388|20200215|74.000 |2590.00 |2590.00 |1932.88 |657.12 
SM40|000000000001219388|20200215|14.000 |498.00 |498.00 |364.28 |133.72 
SM44|000000000001219388|20200215|58.000 |2030.00 |2030.00 |1508.58 |521.42 
SM46|000000000001219388|20200215|32.000 |1543.00 |1543.00 |1055.68 |487.32 
SM47|000000000001219388|20200215|22.000 |1068.00 |1068.00 |723.80 |344.20 
SM49|000000000001219388|20200215|13.000 |585.00 |585.00 |455.00 |130.00 
ST02|000000000001219388|20200215|21.000 |1018.00 |1018.00 |735.00 |283.00 
ST04|000000000001219388|20200215|306.000 |10361.64 |10361.64 |7956.04 |2405.60 
ST05|000000000001219388|20200215|74.000 |2542.24 |2542.24 |1924.00 |618.24 
ST10|000000000001219388|20200215|108.000 |4925.16 |4925.16 |3294.00 |1631.16 
ST13|000000000001219388|20200215|61.000 |2806.00 |2806.00 |2135.00 |671.00 
ST14|000000000001219388|20200215|78.000 |3256.00 |3256.00 |2379.00 |877.00 
ST16|000000000001219388|20200215|205.000 |8284.36 |8284.36 |6252.50 |2031.86 
ST17|000000000001219388|20200215|138.000 |6473.00 |6473.00 |4830.00 |1643.00 
ST18|000000000001219388|20200215|132.000 |6600.00 |6600.00 |4620.00 |1980.00 
T001|000000000001219388|20200215|42.000 |2258.00 |2258.00 |1543.50 |714.50 
T012|000000000001219388|20200215|17.000 |850.00 |850.00 |612.00 |238.00 
T023|000000000001219388|20200215|17.000 |746.00 |746.00 |595.00 |151.00 
T024|000000000001219388|20200215|4.000 |212.00 |212.00 |147.00 |65.00 
SM01|000000000001228340|20200215|2.718 |95.13 |95.13 |59.80 |35.33 
SM03|000000000001228340|20200215|26.080 |912.80 |912.80 |573.75 |339.05 
SM04|000000000001228340|20200215|6.362 |222.67 |222.67 |139.97 |82.70 
SM06|000000000001228340|20200215|15.724 |550.34 |550.34 |345.91 |204.43 
SM09|000000000001228340|20200215|1.492 |52.22 |52.22 |32.84 |19.38 
SM13|000000000001228340|20200215|6.686 |234.01 |234.01 |147.09 |86.92 
SM14|000000000001228340|20200215|10.620 |371.70 |371.70 |233.64 |138.06 
SM17|000000000001228340|20200215|3.082 |107.87 |107.87 |67.81 |40.06 
SM34|000000000001228340|20200215|4.686 |164.01 |164.01 |103.09 |60.92 
SM47|000000000001228340|20200215|18.546 |649.11 |649.11 |408.00 |241.11 
ST02|000000000001228340|20200215|18.968 |663.88 |663.88 |417.30 |246.58 
ST06|000000000001228340|20200215|18.182 |636.37 |636.37 |400.01 |236.36 
ST17|000000000001228340|20200215|18.396 |643.86 |643.86 |404.73 |239.13 
SM01|000000000001228341|20200215|3.722 |107.94 |107.94 |71.24 |36.70 
SM03|000000000001228341|20200215|6.224 |180.50 |180.50 |118.26 |62.24 
SM04|000000000001228341|20200215|3.236 |93.84 |93.84 |62.74 |31.10 
SM06|000000000001228341|20200215|9.048 |262.39 |262.39 |172.10 |90.29 
SM13|000000000001228341|20200215|22.169 |642.91 |642.91 |426.76 |216.15 
SM14|000000000001228341|20200215|5.540 |160.67 |160.67 |109.08 |51.59 
SM15|000000000001228341|20200215|1.054 |36.89 |36.89 |20.03 |16.86 
SM17|000000000001228341|20200215|11.048 |320.40 |320.40 |214.33 |106.07 
SM20|000000000001228341|20200215|4.606 |161.21 |161.21 |87.52 |73.69 
SM25|000000000001228341|20200215|5.138 |149.00 |149.00 |101.22 |47.78 
SM34|000000000001228341|20200215|0.000 |0.00 |0.00 |0.00 |0.00 
SM35|000000000001228341|20200215|3.300 |95.70 |95.70 |62.70 |33.00 
SM46|000000000001228341|20200215|18.896 |548.00 |548.00 |359.04 |188.96 
SM47|000000000001228341|20200215|6.312 |183.05 |183.05 |119.93 |63.12 
ST02|000000000001228341|20200215|28.930 |838.96 |838.96 |553.42 |285.54 
ST06|000000000001228341|20200215|9.828 |285.01 |285.01 |190.37 |94.64 
ST17|000000000001228341|20200215|30.326 |879.45 |879.45 |576.51 |302.94 
ST18|000000000001228341|20200215|8.238 |288.33 |288.33 |156.52 |131.81 
SM03|000000000001228347|20200215|2.456 |429.80 |429.80 |301.72 |128.08 
SM06|000000000001228347|20200215|0.234 |40.95 |40.95 |28.75 |12.20 
SM15|000000000001228347|20200215|1.356 |250.86 |250.86 |180.38 |70.48 
SM20|000000000001228347|20200215|7.256 |1342.37 |1342.37 |1116.91 |225.46 
SM22|000000000001228347|20200215|4.522 |1062.67 |1062.67 |723.52 |339.15 
SM27|000000000001228347|20200215|0.596 |118.60 |118.60 |89.40 |29.20 
SM31|000000000001228347|20200215|1.020 |239.70 |239.70 |163.20 |76.50 
SM32|000000000001228347|20200215|1.110 |205.35 |205.35 |136.37 |68.98 
SM34|000000000001228347|20200215|10.934 |1913.45 |1913.45 |1343.35 |570.10 
SM46|000000000001228347|20200215|2.032 |355.60 |355.60 |249.65 |105.95 
SM47|000000000001228347|20200215|6.684 |1169.70 |1169.70 |821.20 |348.50 
ST06|000000000001228347|20200215|1.420 |248.50 |248.50 |174.48 |74.02 
ST16|000000000001228347|20200215|31.286 |7352.21 |7352.21 |5366.49 |1985.72 
ST17|000000000001228347|20200215|1.812 |317.10 |317.10 |222.62 |94.48 
SM46|000000000001228619|20200215|1.000 |28.00 |28.00 |200.00 |172.00-
SM11|000000000001235664|20200215|5.000 |175.00 |175.00 |155.00 |20.00 
SM28|000000000001235664|20200215|31.000 |1085.00 |1085.00 |961.00 |124.00 
ST04|000000000001235664|20200215|9.000 |315.00 |315.00 |279.00 |36.00 
SM15|000000000001235666|20200215|1.000 |29.00 |29.00 |10.00 |19.00 
ST18|000000000001235666|20200215|6.000 |174.00 |174.00 |120.00 |54.00 
FL04|000000000001235668|20200215|2.000 |57.80 |57.80 |41.60 |16.20 
SD23|000000000001235668|20200215|1.000 |45.00 |45.00 |15.00 |30.00 
SM02|000000000001235668|20200215|10.000 |290.00 |290.00 |200.00 |90.00 
SM11|000000000001235668|20200215|6.000 |174.00 |174.00 |120.00 |54.00 
SM18|000000000001235668|20200215|33.000 |948.60 |948.60 |660.00 |288.60 
SM24|000000000001235668|20200215|4.000 |116.00 |116.00 |80.00 |36.00 
SM28|000000000001235668|20200215|2.000 |58.00 |58.00 |40.00 |18.00 
SM38|000000000001235668|20200215|1.000 |29.00 |29.00 |20.00 |9.00 
SM39|000000000001235668|20200215|1.000 |29.00 |29.00 |20.00 |9.00 
SM44|000000000001235668|20200215|3.000 |87.00 |87.00 |60.00 |27.00 
ST04|000000000001235668|20200215|2.000 |58.00 |58.00 |40.00 |18.00 
T001|000000000001235668|20200215|12.000 |540.00 |540.00 |360.00 |180.00 
SM03|000000000001249470|20200215|1.692 |269.02 |269.02 |187.32 |81.70 
SM04|000000000001249470|20200215|2.974 |472.85 |472.85 |329.26 |143.59 
SM08|000000000001249470|20200215|0.914 |145.32 |145.32 |101.19 |44.13 
SM14|000000000001249470|20200215|0.826 |131.33 |131.33 |91.45 |39.88 
SM15|000000000001249470|20200215|8.432 |1425.02 |1425.02 |933.52 |491.50 
SM20|000000000001249470|20200215|5.727 |967.85 |967.85 |634.03 |333.82 
SM25|000000000001249470|20200215|3.038 |483.05 |483.05 |336.34 |146.71 
SM26|000000000001249470|20200215|3.404 |575.28 |575.28 |376.86 |198.42 
SM32|000000000001249470|20200215|7.712 |1303.32 |1303.32 |853.79 |449.53 
SM34|000000000001249470|20200215|0.588 |93.49 |93.49 |65.10 |28.39 
SM46|000000000001249470|20200215|1.364 |216.87 |216.87 |151.01 |65.86 
SM47|000000000001249470|20200215|5.104 |811.53 |811.53 |565.06 |246.47 
SM49|000000000001249470|20200215|18.438 |3116.02 |3116.02 |2042.01 |1074.01 
ST17|000000000001249470|20200215|5.046 |802.30 |802.30 |558.65 |243.65 
ST18|000000000001249470|20200215|16.794 |2838.19 |2838.19 |1859.23 |978.96 
SM18|000000000001249590|20200215|0.374 |34.41 |34.41 |28.05 |6.36 
ST18|000000000001249592|20200215|6.701 |328.35 |328.35 |0.14 |328.21 
SM27|000000000001249594|20200215|1.000 |150.00 |150.00 |0.01 |149.99 
ST14|000000000001249594|20200215|7.000 |1050.00 |1050.00 |0.07 |1049.93 
ST16|000000000001249594|20200215|4.000 |600.00 |600.00 |0.04 |599.96 
SM23|000000000001249595|20200215|1.000 |40.00 |40.00 |0.01 |39.99 
SM27|000000000001249595|20200215|1.000 |40.00 |40.00 |0.01 |39.99 
ST16|000000000001249595|20200215|1.000 |40.00 |40.00 |0.01 |39.99 
SM12|000000000001249596|20200215|1.000 |40.00 |40.00 |0.01 |39.99 
SM22|000000000001249596|20200215|3.000 |120.00 |120.00 |0.03 |119.97 
SM31|000000000001249596|20200215|5.000 |200.00 |200.00 |0.05 |199.95 
SM36|000000000001249596|20200215|1.000 |40.00 |40.00 |0.01 |39.99 
ST14|000000000001249596|20200215|3.000 |120.00 |120.00 |0.03 |119.97 
ST16|000000000001249596|20200215|3.000 |120.00 |120.00 |0.03 |119.97 
SM22|000000000001249597|20200215|2.000 |100.00 |100.00 |0.02 |99.98 
SM23|000000000001249597|20200215|1.000 |50.00 |50.00 |0.01 |49.99 
SM27|000000000001249597|20200215|1.000 |50.00 |50.00 |0.01 |49.99 
SM36|000000000001249597|20200215|1.000 |45.00 |45.00 |0.01 |44.99 
ST10|000000000001249597|20200215|4.000 |200.00 |200.00 |0.04 |199.96 
ST14|000000000001249597|20200215|1.000 |50.00 |50.00 |0.01 |49.99 
ST16|000000000001249597|20200215|4.000 |200.00 |200.00 |0.04 |199.96 
SM22|000000000001249600|20200215|2.000 |80.00 |80.00 |0.02 |79.98 
SM22|000000000001249601|20200215|5.000 |100.00 |100.00 |0.05 |99.95 
SM36|000000000001249601|20200215|1.000 |20.00 |20.00 |0.01 |19.99 
ST10|000000000001249601|20200215|3.000 |60.00 |60.00 |0.03 |59.97 
ST14|000000000001249601|20200215|2.000 |40.00 |40.00 |0.02 |39.98 
ST16|000000000001249601|20200215|1.000 |20.00 |20.00 |0.01 |19.99 
SM12|000000000001249606|20200215|2.000 |120.00 |120.00 |0.02 |119.98 
SM31|000000000001249606|20200215|4.000 |240.00 |240.00 |0.04 |239.96 
SM36|000000000001249606|20200215|1.000 |60.00 |60.00 |0.01 |59.99 
SM12|000000000001249608|20200215|2.000 |40.00 |40.00 |0.02 |39.98 
SM22|000000000001249608|20200215|6.000 |120.00 |120.00 |0.06 |119.94 
SM23|000000000001249608|20200215|1.000 |20.00 |20.00 |0.01 |19.99 
SM27|000000000001249608|20200215|1.000 |20.00 |20.00 |0.01 |19.99 
SM31|000000000001249608|20200215|8.000 |160.00 |160.00 |0.08 |159.92 
ST10|000000000001249608|20200215|3.000 |45.00 |45.00 |0.03 |44.97 
ST14|000000000001249608|20200215|3.000 |45.00 |45.00 |0.00 |45.00 
ST16|000000000001249608|20200215|4.000 |80.00 |80.00 |0.04 |79.96 
SM22|000000000001249609|20200215|4.000 |100.00 |100.00 |0.04 |99.96 
SM36|000000000001249609|20200215|3.000 |75.00 |75.00 |0.03 |74.97 
ST10|000000000001249609|20200215|2.000 |40.00 |40.00 |0.02 |39.98 
ST14|000000000001249609|20200215|2.000 |40.00 |40.00 |0.02 |39.98 
SM22|000000000001249618|20200215|3.000 |120.00 |120.00 |0.03 |119.97 
SM23|000000000001249618|20200215|1.000 |40.00 |40.00 |0.01 |39.99 
SM31|000000000001249618|20200215|7.000 |280.00 |280.00 |0.07 |279.93 
SM36|000000000001249618|20200215|4.000 |160.00 |160.00 |0.04 |159.96 
SM37|000000000001249618|20200215|1.000 |40.00 |40.00 |0.01 |39.99 
ST10|000000000001249618|20200215|6.000 |240.00 |240.00 |165.00 |75.00 
ST14|000000000001249618|20200215|2.000 |80.00 |80.00 |55.00 |25.00 
ST16|000000000001249618|20200215|3.000 |120.00 |120.00 |82.50 |37.50 
SM12|000000000001249619|20200215|1.000 |70.00 |70.00 |0.01 |69.99 
SM22|000000000001249619|20200215|2.000 |200.00 |200.00 |0.02 |199.98 
SM23|000000000001249619|20200215|1.000 |70.00 |70.00 |0.01 |69.99 
SM31|000000000001249619|20200215|2.000 |140.00 |140.00 |0.02 |139.98 
SM36|000000000001249619|20200215|1.000 |70.00 |70.00 |0.01 |69.99 
ST10|000000000001249619|20200215|2.000 |160.00 |160.00 |55.00 |105.00 
ST14|000000000001249619|20200215|1.000 |70.00 |70.00 |27.50 |42.50 
ST16|000000000001249619|20200215|4.000 |280.00 |280.00 |110.00 |170.00 
SM22|000000000001249623|20200215|1.000 |20.00 |20.00 |0.01 |19.99 
SM36|000000000001249623|20200215|2.000 |40.00 |40.00 |0.02 |39.98 
ST14|000000000001249623|20200215|3.000 |60.00 |60.00 |0.03 |59.97 
ST16|000000000001249623|20200215|3.000 |60.00 |60.00 |0.03 |59.97 
SM12|000000000001249631|20200215|1.000 |20.00 |20.00 |0.01 |19.99 
SM22|000000000001249631|20200215|2.000 |40.00 |40.00 |0.02 |39.98 
SM36|000000000001249631|20200215|1.000 |20.00 |20.00 |0.01 |19.99 
ST14|000000000001249631|20200215|1.000 |20.00 |20.00 |0.01 |19.99 
ST16|000000000001249631|20200215|2.000 |40.00 |40.00 |0.02 |39.98 
SM22|000000000001249632|20200215|2.000 |40.00 |40.00 |0.02 |39.98 
SM23|000000000001249632|20200215|1.000 |20.00 |20.00 |0.01 |19.99 
SM27|000000000001249632|20200215|1.000 |20.00 |20.00 |0.01 |19.99 
SM31|000000000001249632|20200215|6.000 |120.00 |120.00 |0.06 |119.94 
SM36|000000000001249632|20200215|2.000 |40.00 |40.00 |0.02 |39.98 
SM37|000000000001249632|20200215|1.000 |20.00 |20.00 |0.01 |19.99 
ST14|000000000001249632|20200215|2.000 |54.00 |54.00 |0.02 |53.98 
ST16|000000000001249632|20200215|5.000 |100.00 |100.00 |0.05 |99.95 
SM36|000000000001249633|20200215|1.000 |40.00 |40.00 |0.01 |39.99 
ST16|000000000001249633|20200215|1.000 |40.00 |40.00 |12.00 |28.00 
SM12|000000000001249634|20200215|2.000 |40.00 |40.00 |0.02 |39.98 
SM22|000000000001249634|20200215|2.000 |40.00 |40.00 |0.02 |39.98 
SM27|000000000001249634|20200215|1.000 |20.00 |20.00 |0.01 |19.99 
ST16|000000000001249634|20200215|4.000 |80.00 |80.00 |0.04 |79.96 
SM22|000000000001249635|20200215|1.000 |20.00 |20.00 |0.01 |19.99 
SM31|000000000001249635|20200215|3.000 |60.00 |60.00 |0.03 |59.97 
SM36|000000000001249635|20200215|1.000 |20.00 |20.00 |0.01 |19.99 
SM12|000000000001249636|20200215|1.000 |50.00 |50.00 |0.01 |49.99 
SM22|000000000001249636|20200215|1.000 |50.00 |50.00 |0.01 |49.99 
SM23|000000000001249636|20200215|1.000 |50.00 |50.00 |0.01 |49.99 
SM31|000000000001249636|20200215|3.000 |150.00 |150.00 |0.03 |149.97 
SM36|000000000001249636|20200215|2.000 |100.00 |100.00 |0.02 |99.98 
ST14|000000000001249636|20200215|2.000 |100.00 |100.00 |0.02 |99.98 
SM12|000000000001249639|20200215|2.000 |60.00 |60.00 |0.02 |59.98 
SM22|000000000001249639|20200215|5.000 |150.00 |150.00 |0.05 |149.95 
SM27|000000000001249639|20200215|3.000 |90.00 |90.00 |0.03 |89.97 
SM31|000000000001249639|20200215|5.000 |160.00 |160.00 |0.05 |159.95 
SM36|000000000001249639|20200215|4.000 |120.00 |120.00 |0.04 |119.96 
ST10|000000000001249639|20200215|7.000 |210.00 |210.00 |0.07 |209.93 
ST14|000000000001249639|20200215|2.000 |60.00 |60.00 |0.02 |59.98 
ST16|000000000001249639|20200215|7.000 |210.00 |210.00 |0.07 |209.93 
SM12|000000000001249640|20200215|1.000 |60.00 |60.00 |0.01 |59.99 
SM22|000000000001249640|20200215|2.000 |120.00 |120.00 |0.02 |119.98 
SM31|000000000001249640|20200215|3.000 |180.00 |180.00 |0.03 |179.97 
SM36|000000000001249640|20200215|2.000 |113.00 |113.00 |0.02 |112.98 
SM12|000000000001249644|20200215|3.326 |199.56 |199.56 |0.00 |199.56 
SM22|000000000001249644|20200215|11.376 |682.56 |682.56 |0.00 |682.56 
SM23|000000000001249644|20200215|3.018 |181.08 |181.08 |0.00 |181.08 
SM27|000000000001249644|20200215|1.892 |113.52 |113.52 |0.00 |113.52 
SM31|000000000001249644|20200215|15.292 |917.52 |917.52 |0.00 |917.52 
SM36|000000000001249644|20200215|8.506 |510.36 |510.36 |0.00 |510.36 
SM37|000000000001249644|20200215|1.768 |106.08 |106.08 |0.00 |106.08 
ST10|000000000001249644|20200215|14.543 |872.58 |872.58 |0.00 |872.58 
ST14|000000000001249644|20200215|14.020 |841.20 |841.20 |0.00 |841.20 
ST16|000000000001249644|20200215|13.698 |821.88 |821.88 |0.00 |821.88 
SM12|000000000001249645|20200215|0.908 |36.32 |36.32 |0.00 |36.32 
SM22|000000000001249645|20200215|5.552 |222.08 |222.08 |0.10 |221.98 
SM23|000000000001249645|20200215|1.196 |47.84 |47.84 |0.00 |47.84 
SM27|000000000001249645|20200215|3.088 |123.52 |123.52 |0.06 |123.46 
SM31|000000000001249645|20200215|6.181 |247.24 |247.24 |0.00 |247.24 
SM36|000000000001249645|20200215|3.462 |138.48 |138.48 |0.00 |138.48 
SM37|000000000001249645|20200215|1.296 |51.84 |51.84 |0.02 |51.82 
ST10|000000000001249645|20200215|12.897 |515.88 |515.88 |0.23 |515.65 
ST14|000000000001249645|20200215|9.010 |360.40 |360.40 |0.17 |360.23 
ST16|000000000001249645|20200215|4.244 |169.76 |169.76 |0.00 |169.76 
SM12|000000000001249648|20200215|3.000 |99.00 |99.00 |0.03 |98.97 
SM22|000000000001249648|20200215|2.000 |80.00 |80.00 |0.02 |79.98 
SM31|000000000001249648|20200215|4.000 |160.00 |160.00 |0.04 |159.96 
SM23|000000000001249649|20200215|1.000 |40.00 |40.00 |0.01 |39.99 
ST10|000000000001249649|20200215|2.000 |80.00 |80.00 |0.02 |79.98 
SM02|000000000001254850|20200215|2.000 |90.00 |90.00 |56.00 |34.00 
SM18|000000000001254850|20200215|4.000 |170.00 |170.00 |112.00 |58.00 
FL01|000000000001259773|20200215|32.000 |478.20 |478.20 |314.88 |163.32 
FL02|000000000001259773|20200215|8.000 |118.40 |118.40 |77.60 |40.80 
FL03|000000000001259773|20200215|12.000 |180.10 |180.10 |116.52 |63.58 
FL04|000000000001259773|20200215|11.000 |164.10 |164.10 |106.79 |57.31 
FL05|000000000001259773|20200215|28.000 |364.40 |364.40 |230.16 |134.24 
FL06|000000000001259773|20200215|9.000 |114.00 |114.00 |77.13 |36.87 
FL09|000000000001259773|20200215|6.000 |74.40 |74.40 |51.78 |22.62 
FL10|000000000001259773|20200215|1.000 |13.60 |13.60 |8.62 |4.98 
FL12|000000000001259773|20200215|2.000 |25.40 |25.40 |16.98 |8.42 
FL18|000000000001259773|20200215|16.000 |190.40 |190.40 |153.28 |37.12 
FL19|000000000001259773|20200215|9.000 |107.10 |107.10 |87.66 |19.44 
HB04|000000000001259773|20200215|100.000-|0.00 |0.00 |700.00-|700.00 
SM01|000000000001259773|20200215|169.000 |2028.00 |2028.00 |1270.88 |757.12 
SM02|000000000001259773|20200215|24.000 |364.76 |364.76 |219.40 |145.36 
SM03|000000000001259773|20200215|98.000 |1176.00 |1176.00 |734.02 |441.98 
SM04|000000000001259773|20200215|98.000 |1176.00 |1176.00 |774.22 |401.78 
SM06|000000000001259773|20200215|124.000 |1488.00 |1488.00 |943.64 |544.36 
SM08|000000000001259773|20200215|88.000 |1056.00 |1056.00 |681.12 |374.88 
SM09|000000000001259773|20200215|17.000 |204.00 |204.00 |128.86 |75.14 
SM11|000000000001259773|20200215|9.000 |162.00 |162.00 |82.35 |79.65 
SM12|000000000001259773|20200215|3.000 |51.00 |51.00 |27.39 |23.61 
SM13|000000000001259773|20200215|72.000 |837.92 |837.92 |529.92 |308.00 
SM14|000000000001259773|20200215|87.000 |1044.00 |1044.00 |675.12 |368.88 
